"RECCO","HNO_FR","REFER1","HA22_G","POWER","POOR_LOCAL","HR_DEL","X_HR","Z_MAD","P80","GATE_REASON","N_G_IN_ROUND","N_ROUND"
"6155","1",3,"2",-1.4,0,0,9.35,0.596288932290903,9.75,"",5,29
"2505","3",7,"2",4.7,0,0,0.1,-1.01483013352442,11,"",5,29
"2622","3",7,"2",1.8,0,0,0.1,-1.01483013352442,11,"",5,29
"4610","1",3,"2",6,0,0,9.35,0.596288932290903,9.75,"",5,29
"5182","3",7,"2",0.3,0,0,0.1,-1.01483013352442,11,"",5,29
"3173","3",23,"2",12.4,0,0,1.5,-0.668302770857544,11,"",5,29
"6646","6",1,"2",2.5,0,0,2.5,-1.0406428860496,11.3,"",5,29
"5252","1",3,"2",0.5,0,0,9.35,0.596288932290903,9.75,"",5,29
"5195","7",1,"2",10,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"774","2",5,"2",0,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"5174","3",13,"2",-6.2,0,0,-0.8,-1.23759772381027,11,"",5,29
"2393","3",7,"2",0.1,0,0,0.1,-1.01483013352442,11,"",5,29
"5540","3",13,"2",11.2,0,0,-0.8,-1.23759772381027,11,"",5,29
"2809","1",3,"2",13.7,0,0,9.35,0.596288932290903,9.75,"",5,29
"1082","5",18,"2",2.2,0,0,3.05,-0.774946830036939,8.18,"",5,29
"6180","6",1,"2",6.2,0,0,2.5,-1.0406428860496,11.3,"",5,29
"2261","5",15,"2",1.1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"800","1",21,"2",6.6,1,1,17.45,2.17987593280117,9.75,"P80",5,29
"1110","3",13,"2",3.9,0,0,-0.8,-1.23759772381027,11,"",5,29
"3053","3",13,"2",1,0,0,-0.8,-1.23759772381027,11,"",5,29
"3450","3",7,"2",-0.5,0,0,0.1,-1.01483013352442,11,"",5,29
"5358","3",13,"2",-3,0,0,-0.8,-1.23759772381027,11,"",5,29
"2176","1",19,"2",4.6,0,0,9.75,0.674490759476595,9.75,"",5,29
"5196","6",6,"2",18.6,1,1,13.4,1.76009969615797,11.3,"P80",5,29
"177","7",13,"2",1.3,0,0,4.75,-0.557751974182569,10.55,"",5,29
"4099","3",13,"2",8.7,0,0,-0.8,-1.23759772381027,11,"",5,29
"30","3",22,"2",4.2,0,0,2.75,-0.358903339904977,11,"",5,29
"86","3",23,"2",2,0,0,1.5,-0.668302770857544,11,"",5,29
"2662","1",19,"2",2.3,0,0,9.75,0.674490759476595,9.75,"",5,29
"3148","1",19,"2",7.3,0,0,9.75,0.674490759476595,9.75,"",5,29
"4646","3",13,"2",-6.9,0,0,-0.8,-1.23759772381027,11,"",5,29
"2086","5",18,"2",2.3,0,0,3.05,-0.774946830036939,8.18,"",5,29
"2141","1",21,"2",10.1,1,1,17.45,2.17987593280117,9.75,"P80",5,29
"4034","6",1,"2",-3.6,0,0,2.5,-1.0406428860496,11.3,"",5,29
"1276","3",23,"2",-2.4,0,0,1.5,-0.668302770857544,11,"",5,29
"5253","5",15,"2",1.8,0,0,2.4,-0.961508103934721,8.18,"",5,29
"1380","3",13,"2",-8.2,0,0,-0.8,-1.23759772381027,11,"",5,29
"926","7",13,"2",3.9,0,0,4.75,-0.557751974182569,10.55,"",5,29
"4095","1",15,"2",-1.5,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"5415","4",4,"2",15.6,1,1,17,1.58426899318921,11.35,"P80",5,29
"6584","3",13,"2",-0.1,0,0,-0.8,-1.23759772381027,11,"",5,29
"1080","3",13,"2",-8.1,0,0,-0.8,-1.23759772381027,11,"",5,29
"5571","3",7,"2",-6,0,0,0.1,-1.01483013352442,11,"",5,29
"3008","1",10,"2",5.9,0,0,6.4,0.0195504567964232,9.75,"",5,29
"4035","5",14,"2",7.3,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"2866","3",15,"2",9.4,1,1,11.75,1.8687725629535,11,"P80",5,29
"5936","1",4,"2",5.7,0,0,4.75,-0.303032080344557,9.75,"",5,29
"6045","3",8,"2",1.6,0,0,1.55,-0.655926793619441,11,"",5,29
"2545","5",19,"2",2.8,0,0,5.75,0,8.18,"",5,29
"896","5",19,"2",9.5,0,0,5.75,0,8.18,"",5,29
"4142","7",10,"2",2.9,0,0,7.4,0.129709761437807,10.55,"",5,29
"4461","8",7,"2",4.5,0,0,3.55,0,4.94,"",5,29
"5146","5",15,"2",3.8,0,0,2.4,-0.961508103934721,8.18,"",5,29
"4073","8",7,"2",2.9,0,0,3.55,0,4.94,"",5,29
"453","7",24,"2",2.1,0,0,4,-0.752316616339279,10.55,"",5,29
"4906","3",2,"2",11.6,0,0,9.95,1.42323738238181,11,"",5,29
"6288","3",8,"2",0.3,0,0,1.55,-0.655926793619441,11,"",5,29
"131","7",16,"2",-0.5,0,0,9.5,0.674490759476595,10.55,"",5,29
"5565","4",1,"2",-11,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"1382","3",14,"2",-0.8,0,0,1.6,-0.643550816381338,11,"",5,29
"2300","3",8,"2",-7.9,0,0,1.55,-0.655926793619441,11,"",5,29
"6118","3",8,"2",-0.4,0,0,1.55,-0.655926793619441,11,"",5,29
"5325","4",3,"2",-7.5,0,0,3,-0.172544147773082,11.35,"",5,29
"4433","7",10,"2",8.2,0,0,7.4,0.129709761437807,10.55,"",5,29
"2048","3",14,"2",14.5,0,0,1.6,-0.643550816381338,11,"",5,29
"5827","4",3,"2",0.9,0,0,3,-0.172544147773082,11.35,"",5,29
"3283","3",2,"2",3.4,0,0,9.95,1.42323738238181,11,"",5,29
"1191","7",16,"2",12.3,0,0,9.5,0.674490759476595,10.55,"",5,29
"1784","3",14,"2",1.6,0,0,1.6,-0.643550816381338,11,"",5,29
"3801","1",11,"2",-1.1,0,0,0.15,-1.20235309298002,9.75,"",5,29
"1190","3",14,"2",-4.3,0,0,1.6,-0.643550816381338,11,"",5,29
"2060","3",14,"2",-4.8,0,0,1.6,-0.643550816381338,11,"",5,29
"4991","3",8,"2",3.5,0,0,1.55,-0.655926793619441,11,"",5,29
"2045","3",15,"2",4.2,1,1,11.75,1.8687725629535,11,"P80",5,29
"4027","3",15,"2",5.6,1,1,11.75,1.8687725629535,11,"P80",5,29
"1377","1",11,"2",-1,0,0,0.15,-1.20235309298002,9.75,"",5,29
"2841","5",13,"2",0.5,0,0,8.1,0.674490759476595,8.18,"",5,29
"4970","1",11,"2",-1.8,0,0,0.15,-1.20235309298002,9.75,"",5,29
"4881","1",11,"2",-1.5,0,0,0.15,-1.20235309298002,9.75,"",5,29
"5515","3",6,"2",7.4,0,0,4.3,0.0247519544762055,11,"",5,29
"5568","5",8,"2",15.5,0,0,6.45,0.200912141120688,8.18,"",5,29
"6492","3",8,"2",-1.1,0,0,1.55,-0.655926793619441,11,"",5,29
"6046","1",10,"2",6.3,0,0,6.4,0.0195504567964232,9.75,"",5,29
"5181","3",2,"2",9.5,0,0,9.95,1.42323738238181,11,"",5,29
"4037","5",7,"2",2.3,1,1,9.25,1.00456070560344,8.18,"P80",5,29
"2598","3",8,"2",-4.3,0,0,1.55,-0.655926793619441,11,"",5,29
"3633","3",8,"2",-0.8,0,0,1.55,-0.655926793619441,11,"",5,29
"4242","1",10,"2",7.1,0,0,6.4,0.0195504567964232,9.75,"",5,29
"3629","3",6,"2",-6.2,0,0,4.3,0.0247519544762055,11,"",5,29
"1069","7",20,"2",3.6,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"5504","3",4,"2",-2.6,0,0,0.55,-0.903446338381494,11,"",5,29
"3389","1",10,"2",11.5,0,0,6.4,0.0195504567964232,9.75,"",5,29
"4908","3",6,"2",4.1,0,0,4.3,0.0247519544762055,11,"",5,29
"5570","3",4,"2",-7.8,0,0,0.55,-0.903446338381494,11,"",5,29
"4184","3",2,"2",5.5,0,0,9.95,1.42323738238181,11,"",5,29
"4435","3",2,"2",21.9,0,0,9.95,1.42323738238181,11,"",5,29
"1922","1",14,"2",13.9,0,0,6.5,0.0391009135928461,9.75,"",5,29
"3449","3",4,"2",-5,0,0,0.55,-0.903446338381494,11,"",5,29
"184","7",20,"2",6.6,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"2606","6",11,"2",12,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"39","7",18,"2",8.3,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"4240","1",14,"2",0,0,0,6.5,0.0391009135928461,9.75,"",5,29
"3446","4",3,"2",-10.8,0,0,3,-0.172544147773082,11.35,"",5,29
"4609","3",4,"2",-0.6,0,0,0.55,-0.903446338381494,11,"",5,29
"5915","9",1,"2",8.5,0,0,10.9,NA,10.9,"",5,29
"5576","3",4,"2",0.1,0,0,0.55,-0.903446338381494,11,"",5,29
"5145","6",5,"2",3.3,0,0,11.3,1.2205070885767,11.3,"",5,29
"3007","5",2,"2",0.2,0,0,2.4,-0.961508103934721,8.18,"",5,29
"5357","3",12,"2",-9.4,0,0,-3.8,-1.98015635809643,11,"",5,29
"6133","8",9,"2",0.2,0,0,4.1,0.134898151895319,4.94,"",5,29
"1744","1",14,"2",6.4,0,0,6.5,0.0391009135928461,9.75,"",5,29
"5031","3",4,"2",-10.4,0,0,0.55,-0.903446338381494,11,"",5,29
"2729","2",7,"2",7,0,0,3.4,0.198888300871304,3.88,"",5,29
"5499","3",6,"2",-2.6,0,0,4.3,0.0247519544762055,11,"",5,29
"4776","3",4,"2",-6.8,0,0,0.55,-0.903446338381494,11,"",5,29
"6529","7",20,"2",5.5,0,0,6.55,-0.0907968330064649,10.55,"",5,29
"4263","8",9,"2",11.9,0,0,4.1,0.134898151895319,4.94,"",5,29
"2544","3",21,"2",-4.7,0,0,1.55,-0.655926793619441,11,"",5,29
"5173","3",12,"2",-12.6,0,0,-3.8,-1.98015635809643,11,"",5,29
"6493","6",7,"2",3.8,0,0,6.6,0.0128474430376494,11.3,"",5,29
"2007","5",22,"2",-9.6,0,0,3.6,-0.61708729058497,8.18,"",5,29
"4999","5",5,"2",-5.5,0,0,5.85,0.0287017344458125,8.18,"",5,29
"4751","1",14,"2",0.2,0,0,6.5,0.0391009135928461,9.75,"",5,29
"79","5",22,"2",0.4,0,0,3.6,-0.61708729058497,8.18,"",5,29
"4298","5",5,"2",1,0,0,5.85,0.0287017344458125,8.18,"",5,29
"5188","3",4,"2",-2.7,0,0,0.55,-0.903446338381494,11,"",5,29
"3290","3",12,"2",-4.5,0,0,-3.8,-1.98015635809643,11,"",5,29
"5740","8",6,"2",8.2,1,1,5,0.355640582269478,4.94,"P80",5,29
"3452","3",21,"2",-4.3,0,0,1.55,-0.655926793619441,11,"",5,29
"1088","1",14,"2",6.9,0,0,6.5,0.0391009135928461,9.75,"",5,29
"6245","3",4,"2",3.1,0,0,0.55,-0.903446338381494,11,"",5,29
"1300","7",18,"2",-2.3,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"6355","3",6,"2",0.6,0,0,4.3,0.0247519544762055,11,"",5,29
"5143","4",1,"2",-14.7,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"3913","1",14,"2",-0.6,0,0,6.5,0.0391009135928461,9.75,"",5,29
"1105","5",22,"2",-1.5,0,0,3.6,-0.61708729058497,8.18,"",5,29
"6246","5",10,"2",1.7,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5027","1",14,"2",4.2,0,0,6.5,0.0391009135928461,9.75,"",5,29
"854","1",14,"2",6.6,0,0,6.5,0.0391009135928461,9.75,"",5,29
"2599","6",7,"2",0.6,0,0,6.6,0.0128474430376494,11.3,"",5,29
"2394","7",18,"2",-0.1,0,0,-0.6,-1.9456464215671,10.55,"",5,29
"6463","8",6,"2",11.8,1,1,5,0.355640582269478,4.94,"P80",5,29
"1277","3",23,"2",1.9,0,0,1.5,-0.668302770857544,11,"",5,29
"3159","1",14,"2",13.3,0,0,6.5,0.0391009135928461,9.75,"",5,29
"4884","1",4,"2",0.3,0,0,4.75,-0.303032080344557,9.75,"",5,29
"2808","7",8,"2",3.5,0,0,7.55,0.168622689869149,10.55,"",5,29
"3536","3",20,"2",10.7,0,0,2.55,-0.408407248857388,11,"",5,29
"1084","7",24,"2",17.2,0,0,4,-0.752316616339279,10.55,"",5,29
"4926","5",10,"2",5.8,0,0,3.3,-0.703192493922408,8.18,"",5,29
"4623","5",10,"2",9.1,0,0,3.3,-0.703192493922408,8.18,"",5,29
"2595","1",7,"2",5.3,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"4647","6",3,"2",-5.8,0,0,2,-1.1691173164261,11.3,"",5,29
"4040","7",8,"2",4.6,0,0,7.55,0.168622689869149,10.55,"",5,29
"2046","5",10,"2",-2.2,0,0,3.3,-0.703192493922408,8.18,"",5,29
"1487","1",14,"2",0.7,0,0,6.5,0.0391009135928461,9.75,"",5,29
"2963","5",10,"2",-5.7,0,0,3.3,-0.703192493922408,8.18,"",5,29
"2179","1",14,"2",8.5,0,0,6.5,0.0391009135928461,9.75,"",5,29
"5968","4",1,"2",-10.3,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"6002","1",4,"2",12.7,0,0,4.75,-0.303032080344557,9.75,"",5,29
"2575","5",21,"2",15.7,0,0,7.2,0.416175149464282,8.18,"",5,29
"5536","6",3,"2",1.6,0,0,2,-1.1691173164261,11.3,"",5,29
"6331","3",6,"2",4.5,0,0,4.3,0.0247519544762055,11,"",5,29
"4924","3",15,"2",12.2,1,1,11.75,1.8687725629535,11,"P80",5,29
"6129","5",10,"2",13.9,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5505","5",10,"2",6.6,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5417","7",3,"2",4.2,0,0,9.1,0.57072295032635,10.55,"",5,29
"6286","2",3,"2",6.6,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"6173","4",6,"2",-2.8,0,0,0.6,-0.47371211479519,11.35,"",5,29
"212","7",14,"2",-6.6,0,0,-5.7,-3.26868598823273,10.55,"",5,29
"6185","6",3,"2",-1,0,0,2,-1.1691173164261,11.3,"",5,29
"5510","1",4,"2",-2.3,0,0,4.75,-0.303032080344557,9.75,"",5,29
"4779","1",4,"2",-2.2,0,0,4.75,-0.303032080344557,9.75,"",5,29
"4752","1",4,"2",-1.6,0,0,4.75,-0.303032080344557,9.75,"",5,29
"2061","3",15,"2",9.2,1,1,11.75,1.8687725629535,11,"P80",5,29
"2660","5",24,"2",8.4,0,0,5.5,-0.0717543361145314,8.18,"",5,29
"1281","3",20,"2",12.1,0,0,2.55,-0.408407248857388,11,"",5,29
"2057","5",26,"2",0.1,0,0,2.55,-0.918455502266002,8.18,"",5,29
"1045","1",20,"2",16.7,1,1,14.2,1.54448608691742,9.75,"P80",5,29
"6489","1",4,"2",3.2,0,0,4.75,-0.303032080344557,9.75,"",5,29
"5345","8",1,"2",-2.7,0,0,-6.5,-2.4649571391781,4.94,"",5,29
"6500","4",1,"2",-6.2,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"3607","3",20,"2",-5,0,0,2.55,-0.408407248857388,11,"",5,29
"1275","1",15,"2",-2.5,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"4913","6",3,"2",-1.7,0,0,2,-1.1691173164261,11.3,"",5,29
"191","3",20,"2",-8.8,0,0,2.55,-0.408407248857388,11,"",5,29
"1439","3",15,"2",7.5,1,1,11.75,1.8687725629535,11,"P80",5,29
"895","3",27,"2",12.9,1,1,14.8,2.62370717447777,11,"Z|P80",4,29
"5421","4",1,"2",-10.4,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"794","3",15,"2",7.6,1,1,11.75,1.8687725629535,11,"P80",5,29
"6469","7",3,"2",7.2,0,0,9.1,0.57072295032635,10.55,"",5,29
"5337","5",11,"2",-1.5,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"5232","6",4,"2",14.5,1,1,16,2.42816673411574,11.3,"P80",5,29
"6112","7",3,"2",-2.8,0,0,9.1,0.57072295032635,10.55,"",5,29
"4025","5",10,"2",-0.8,0,0,3.3,-0.703192493922408,8.18,"",5,29
"5525","8",5,"2",3,0,0,0.8,-0.674490759476595,4.94,"",5,29
"3297","5",3,"2",12.1,0,0,3.7,-0.588385556139158,8.18,"",5,29
"793","5",16,"2",-5.9,0,0,-3,-2.5114017640086,8.18,"",5,29
"622","1",15,"2",10.8,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"4432","1",16,"2",6,0,0,1.4,-0.95797238302473,9.75,"",5,29
"3610","1",15,"2",1.2,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"953","1",16,"2",9,0,0,1.4,-0.95797238302473,9.75,"",5,29
"2967","3",16,"2",9.3,0,0,4.95,0.18563965857154,11,"",5,29
"1438","5",16,"2",-6,0,0,-3,-2.5114017640086,8.18,"",5,29
"3157","1",15,"2",-2.8,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"2177","3",20,"2",-1.8,0,0,2.55,-0.408407248857388,11,"",5,29
"5335","1",2,"2",18.2,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"5356","6",4,"2",6.4,1,1,16,2.42816673411574,11.3,"P80",5,29
"5788","6",4,"2",18.4,1,1,16,2.42816673411574,11.3,"P80",5,29
"1016","7",22,"2",9.3,0,0,3.5,-0.882026377777086,10.55,"",5,29
"5998","6",4,"2",24.4,1,1,16,2.42816673411574,11.3,"P80",5,29
"2499","5",11,"2",9.5,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"2395","5",16,"2",-11.8,0,0,-3,-2.5114017640086,8.18,"",5,29
"3291","6",4,"2",11.3,1,1,16,2.42816673411574,11.3,"P80",5,29
"142","7",22,"2",2,0,0,3.5,-0.882026377777086,10.55,"",5,29
"5426","1",2,"2",13.2,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"1742","7",22,"2",-3.9,0,0,3.5,-0.882026377777086,10.55,"",5,29
"6184","6",4,"2",18,1,1,16,2.42816673411574,11.3,"P80",5,29
"2413","3",20,"2",2.5,0,0,2.55,-0.408407248857388,11,"",5,29
"1070","7",22,"2",-0.5,0,0,3.5,-0.882026377777086,10.55,"",5,29
"489","3",21,"2",-0.8,0,0,1.55,-0.655926793619441,11,"",5,29
"4753","5",12,"2",10.3,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"3631","5",12,"2",1.1,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"6525","7",22,"2",4.6,0,0,3.5,-0.882026377777086,10.55,"",5,29
"2996","1",17,"2",2.8,0,0,3.3,-0.586513703892692,9.75,"",5,29
"5773","5",11,"2",10.4,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"5420","1",2,"2",8.2,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"1169","3",19,"2",-8.2,0,0,1.6,-0.643550816381338,11,"",5,29
"5179","1",2,"2",7.1,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"2384","1",17,"2",-0.5,0,0,3.3,-0.586513703892692,9.75,"",5,29
"2392","3",19,"2",8.9,0,0,1.6,-0.643550816381338,11,"",5,29
"408","7",22,"2",7.9,0,0,3.5,-0.882026377777086,10.55,"",5,29
"32","7",22,"2",8.3,0,0,3.5,-0.882026377777086,10.55,"",5,29
"5911","1",2,"2",10.1,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"263","3",19,"2",-5.2,0,0,1.6,-0.643550816381338,11,"",5,29
"6490","6",4,"2",11.3,1,1,16,2.42816673411574,11.3,"P80",5,29
"730","3",24,"2",4.4,1,1,13.55,2.3143077435252,11,"P80",5,29
"862","7",22,"2",4.3,0,0,3.5,-0.882026377777086,10.55,"",5,29
"6164","5",6,"2",-2.1,0,0,5.8,0.0143508672229062,8.18,"",5,29
"6330","3",1,"2",4.4,0,0,4.1,-0.0247519544762052,11,"",5,29
"223","3",25,"2",16.2,1,1,11.7,1.8563965857154,11,"P80",5,29
"225","3",24,"2",13.5,1,1,13.55,2.3143077435252,11,"P80",5,29
"5566","5",6,"2",3.8,0,0,5.8,0.0143508672229062,8.18,"",5,29
"2055","3",19,"2",-2.3,0,0,1.6,-0.643550816381338,11,"",5,29
"4925","5",16,"2",-1.3,0,0,-3,-2.5114017640086,8.18,"",5,29
"612","5",25,"2",3.1,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"3235","5",16,"2",-2,0,0,-3,-2.5114017640086,8.18,"",5,29
"6642","1",2,"2",10.2,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"407","3",25,"2",8.9,1,1,11.7,1.8563965857154,11,"P80",5,29
"108","3",24,"2",10.2,1,1,13.55,2.3143077435252,11,"P80",5,29
"1072","3",22,"2",2.9,0,0,2.75,-0.358903339904977,11,"",5,29
"2730","3",21,"2",2.6,0,0,1.55,-0.655926793619441,11,"",5,29
"2998","3",24,"2",10.4,1,1,13.55,2.3143077435252,11,"P80",5,29
"2500","6",13,"2",-0.3,0,0,3.3,-0.835083797447213,11.3,"",5,29
"4570","8",8,"2",-8.2,0,0,-3.85,-1.81499331640975,4.94,"",5,29
"6109","1",5,"2",4,0,0,7,0.136853197574961,9.75,"",5,29
"865","3",24,"2",11.8,1,1,13.55,2.3143077435252,11,"P80",5,29
"802","3",19,"2",4.2,0,0,1.6,-0.643550816381338,11,"",5,29
"6599","8",8,"2",0.4,0,0,-3.85,-1.81499331640975,4.94,"",5,29
"5185","3",5,"2",9.6,0,0,8.1,0.965326224572008,11,"",5,29
"2803","5",9,"2",6.2,0,0,8.1,0.674490759476595,8.18,"",5,29
"5966","3",5,"2",3.5,0,0,8.1,0.965326224572008,11,"",5,29
"2812","6",14,"2",8,0,0,8.2,0.423965620242431,11.3,"",5,29
"3000","1",9,"2",6.4,0,0,6.3,0,9.75,"",5,29
"148","3",22,"2",-3,0,0,2.75,-0.358903339904977,11,"",5,29
"1376","3",19,"2",1.2,0,0,1.6,-0.643550816381338,11,"",5,29
"2263","5",25,"2",-6.3,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"4140","5",9,"2",3.4,0,0,8.1,0.674490759476595,8.18,"",5,29
"6594","3",10,"2",15.3,0,0,8.05,0.952950247333906,11,"",4,29
"5710","7",7,"2",4.5,0,0,8.95,0.531810021895008,10.55,"",5,29
"6001","3",5,"2",15,0,0,8.1,0.965326224572008,11,"",5,29
"4069","5",1,"2",16.3,0,0,5.25,-0.143508672229063,8.18,"",5,29
"2733","3",23,"2",-7.7,0,0,1.5,-0.668302770857544,11,"",5,29
"3234","3",5,"2",5.1,0,0,8.1,0.965326224572008,11,"",5,29
"6290","3",5,"2",7.1,0,0,8.1,0.965326224572008,11,"",5,29
"5249","5",9,"2",4.7,0,0,8.1,0.674490759476595,8.18,"",5,29
"2619","3",11,"2",-0.5,0,0,2.4,-0.445535180571696,11,"",5,29
"1441","5",25,"2",8.2,1,1,8.3,0.731894228368221,8.18,"P80",5,29
"1688","5",26,"2",6.2,0,0,2.55,-0.918455502266002,8.18,"",5,29
"3172","1",9,"2",7.7,0,0,6.3,0,9.75,"",5,29
"6359","1",7,"2",-3.4,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"4460","6",3,"2",-0.8,0,0,2,-1.1691173164261,11.3,"",5,29
"4785","1",9,"2",-3.4,0,0,6.3,0,9.75,"",5,29
"894","6",13,"2",-6.2,0,0,3.3,-0.835083797447213,11.3,"",5,29
"6354","1",7,"2",-7.2,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"864","3",22,"2",2.6,0,0,2.75,-0.358903339904977,11,"",5,29
"1256","3",18,"2",11.4,0,0,5.6,0.346527362666875,11,"",5,29
"1780","3",11,"2",2.5,0,0,2.4,-0.445535180571696,11,"",5,29
"6248","4",1,"2",-1.3,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"1777","5",26,"2",-4.1,0,0,2.55,-0.918455502266002,8.18,"",5,29
"2466","6",13,"2",4.5,0,0,3.3,-0.835083797447213,11.3,"",5,29
"2602","6",14,"2",-1.7,0,0,8.2,0.423965620242431,11.3,"",5,29
"944","5",21,"2",5.9,0,0,7.2,0.416175149464282,8.18,"",5,29
"3169","3",18,"2",10.1,0,0,5.6,0.346527362666875,11,"",5,29
"5695","3",11,"2",-2,0,0,2.4,-0.445535180571696,11,"",5,29
"1046","5",26,"2",1,0,0,2.55,-0.918455502266002,8.18,"",5,29
"4241","1",12,"2",2.2,0,0,1.55,-0.928646697830095,9.75,"",5,29
"504","5",26,"2",-2.6,0,0,2.55,-0.918455502266002,8.18,"",5,29
"2594","6",11,"2",3.1,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"2056","5",14,"2",8.5,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"2969","5",21,"2",16.5,0,0,7.2,0.416175149464282,8.18,"",5,29
"5508","7",6,"2",2.7,0,0,7.7,0.207535618300491,10.55,"",5,29
"5141","7",5,"2",-3.8,0,0,4.6,-0.596664902613911,10.55,"",5,29
"1440","5",26,"2",-2.6,0,0,2.55,-0.918455502266002,8.18,"",5,29
"3171","3",18,"2",11.5,0,0,5.6,0.346527362666875,11,"",5,29
"95","5",21,"2",13.7,0,0,7.2,0.416175149464282,8.18,"",5,29
"5914","4",6,"2",0.6,0,0,0.6,-0.47371211479519,11.35,"",5,29
"6579","1",12,"2",1,0,0,1.55,-0.928646697830095,9.75,"",5,29
"161","5",27,"2",-0.1,0,0,5.75,0,8.18,"",5,29
"4993","4",6,"2",4.6,0,0,0.6,-0.47371211479519,11.35,"",5,29
"1807","5",21,"2",3.7,0,0,7.2,0.416175149464282,8.18,"",5,29
"214","5",27,"2",10.6,0,0,5.75,0,8.18,"",5,29
"47","1",20,"2",15.3,1,1,14.2,1.54448608691742,9.75,"P80",5,29
"3457","3",18,"2",3.7,0,0,5.6,0.346527362666875,11,"",5,29
"5694","3",11,"2",2.2,0,0,2.4,-0.445535180571696,11,"",5,29
"5326","1",12,"2",3.5,0,0,1.55,-0.928646697830095,9.75,"",5,29
"1171","3",15,"2",12,1,1,11.75,1.8687725629535,11,"P80",5,29
"3395","1",10,"2",10.6,0,0,6.4,0.0195504567964232,9.75,"",5,29
"583","7",15,"2",8.1,1,1,14.3,1.91970446927954,10.55,"P80",5,29
"4011","1",12,"2",-1.2,0,0,1.55,-0.928646697830095,9.75,"",5,29
"432","3",26,"2",8,1,1,12.9,2.15342003942986,11,"P80",5,29
"1068","3",26,"2",2.8,1,1,12.9,2.15342003942986,11,"P80",5,29
"2597","6",12,"2",4.4,0,0,9.8,0.835083797447213,11.3,"",5,29
"1663","5",13,"2",3.1,0,0,8.1,0.674490759476595,8.18,"",5,29
"772","3",26,"2",7.6,1,1,12.9,2.15342003942986,11,"P80",5,29
"1687","5",21,"2",17.5,0,0,7.2,0.416175149464282,8.18,"",5,29
"4574","1",12,"2",-4.2,0,0,1.55,-0.928646697830095,9.75,"",5,29
"778","7",11,"2",4.5,0,0,0.9,-1.55651713725368,10.55,"",5,29
"5355","1",12,"2",-2.6,0,0,1.55,-0.928646697830095,9.75,"",5,29
"1085","5",29,"2",-8.9,0,0,-4.9,-3.05673471847904,8.18,"",5,29
"120","5",27,"2",12.9,0,0,5.75,0,8.18,"",5,29
"5931","5",3,"2",-2.7,0,0,3.7,-0.588385556139158,8.18,"",5,29
"5447","5",3,"2",-5.6,0,0,3.7,-0.588385556139158,8.18,"",5,29
"1048","5",29,"2",-4.9,0,0,-4.9,-3.05673471847904,8.18,"",5,29
"1221","1",12,"2",1.3,0,0,1.55,-0.928646697830095,9.75,"",5,29
"2807","4",2,"2",-0.6,0,0,5.75,0.172544147773082,11.35,"",5,29
"4016","4",3,"2",4.7,0,0,3,-0.172544147773082,11.35,"",5,29
"1254","5",27,"2",-1.5,0,0,5.75,0,8.18,"",5,29
"141","5",29,"2",-4.9,0,0,-4.9,-3.05673471847904,8.18,"",5,29
