RECCO,HA_22ND,HA22_G,HNO_FR,REFER1,POWER,POWER_ADJ,R_Z1,R_GATE1_Z,R_GATE1_P,R_SKIP_G_LE2,R_DEL_STEP1_ROW,X_R,Z1,GATE1_Z,GATE1_P,DEL_STEP1,SKIP_G_LE2,X_R2,N_ROUND,MEDIAN_AA2,MAD_AA2,Z2,P80_AA2,GATE2_Z,GATE2_P,DEL_STEP2,SKIP_N_ROUND_LT3,X_C,N_ROUND_HR,MEDIAN_C,MAD_C,Z_C,P80_C,HR_GATE_Z,HR_GATE_P,HR_DEL,POOR_LOCAL,RANO_FR
10935,THE AZURE (J227),1,1,6,-2.23,-3.8093,-4.653061224,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
10953,THE AZURE (J227),1,1,6,2.95,1.3707,0.632653061,0,1,0,1,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
11127,SOLID WIN (J225),1,1,6,-1.42,-3.336,-3.826530612,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
11345,FIREFOOT (J183),1,1,6,-1.61,-2.2141,-4.020408163,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
11350,FIREFOOT (J183),1,1,6,2.42,1.8159,0.091836735,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
12986,REGENCY HAPPY STAR (H248),1,1,6,-0.11,-1.8862,-2.489795918,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
13768,REGENCY HAPPY STAR (H248),1,1,6,1.16,-0.6162,-1.193877551,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
13865,HARMONY GALAXY (J266),1,1,6,-0.25,-1.3403,-2.632653061,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
13879,HARMONY GALAXY (J266),1,1,6,2.54,1.4497,0.214285714,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
14580,GOKO WIN (H069),1,1,6,0.16,-1.6635,-2.214285714,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
15528,KINGLY DEMEANOR (H486),1,1,6,1.68,-0.1709,-0.663265306,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
16203,WROTE A NEW PAGE (K226),1,1,6,-2.16,-4.0432,-4.581632653,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
16211,VIVA GRACIOUSNESS (J079),1,1,6,1.92,0.4212,-0.418367347,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
16221,VIVA GRACIOUSNESS (J079),1,1,6,1.17,-0.3288,-1.183673469,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
16305,FOREVER FOLKS (G463),1,1,6,1.11,-0.8916,-1.244897959,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
7052,SAME TO YOU (H057),1,1,6,3.31,2.0439,1,0,1,0,1,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
7423,SWEET BRIAR (H044),1,1,6,0.5,-1.3141,-1.867346939,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
8204,CHARMANDER (G437),1,1,6,0.99,-0.3103,-1.367346939,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
8307,SURE JOYFUL (G125),1,1,6,-0.68,-2.1743,-3.071428571,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
8319,SURE JOYFUL (G125),1,1,6,0.69,-0.8043,-1.673469388,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
8764,SMART FIGHTER (H278),1,1,6,-0.06,-1.8655,-2.43877551,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
8859,CAPITAL LEGEND (G333),1,1,6,-1.49,-3.2948,-3.897959184,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
9346,LUCKY TOUCH (J203),1,1,6,-0.56,-1.8945,-2.948979592,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
9919,THE BOOM BOX (K076),1,1,6,-0.12,-1.8036,-2.5,0,0,0,0,0.33,-2.04,0,0,0,0,0.33,23,1.19,2.65,-0.32,2.65,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,0,25092104
10137,PRINCE ALEX (G307),1,1,7,-4.86,-5.9836,-5.471428571,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
10534,MICKLEY (K082),1,1,7,-5.01,-7.0392,-5.685714286,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
10617,SIGHT SUPREME (J258),1,1,7,-6.26,-8.1947,-7.471428571,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
10771,JOYFUL PROSPERITY (H213),1,1,7,-7.04,-8.398,-8.585714286,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
10788,JOYFUL PROSPERITY (H213),1,1,7,2.7,1.342,5.328571429,1,1,0,1,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
12010,SUNSTRIDER (J168),1,1,7,1.68,-0.1453,3.871428571,1,1,0,1,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
12717,SERANGOON (H296),1,1,7,-4.21,-6.0423,-4.542857143,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
13758,CHATEAU LE PECHE (H471),1,1,7,-7.26,-8.3989,-8.9,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
15451,CAPITAL LEGEND (G333),1,1,7,7.06,5.2552,11.55714286,1,1,0,1,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
15539,KINGLY DEMEANOR (H486),1,1,7,1.73,-0.1209,3.942857143,1,1,0,1,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
15550,KINGLY DEMEANOR (H486),1,1,7,-4.16,-6.0109,-4.471428571,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
16306,FOREVER FOLKS (G463),1,1,7,-6.09,-8.0916,-7.228571429,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
6550,CHING (G380),1,1,7,-3.65,-5.4531,-3.742857143,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
6907,VOLCANIC SPARK (H388),1,1,7,-2.05,-4.1791,-1.457142857,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
7493,FLOOF (H432),1,1,7,-1.14,-2.2982,-0.157142857,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
7934,HAPPY HERO (G322),1,1,7,-4.21,-6.2912,-4.542857143,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
8733,STURDY RUBY (H207),1,1,7,-2.18,-3.9646,-1.642857143,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
9231,JOYFUL PROSPERITY (H213),1,1,7,-3.8,-5.158,-3.957142857,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
9355,LUCKY TOUCH (J203),1,1,7,-3.54,-4.8745,-3.585714286,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
9855,AFFORDABLE (J242),1,1,7,-6.59,-8.0388,-7.942857143,0,0,0,0,-3.98,-4.18,0,0,0,0,-3.98,23,1.19,2.65,-1.95,2.65,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
10127,PRINCE ALEX (G307),1,1,8,0.07,-1.0536,-1.4,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
10364,CALIFORNIA DEEPLY (G451),1,1,8,0.56,-1.413,0,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
11132,SOLID WIN (J225),1,1,8,0.87,-1.046,0.885714286,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
11346,FIREFOOT (J183),1,1,8,-0.12,-0.7241,-1.942857143,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
11351,FIREFOOT (J183),1,1,8,0.56,-0.0441,0,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
11744,AMAZING AWARD (J236),1,1,8,-1.05,-3.0078,-4.6,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
12115,CONFRINGO (J322),1,1,8,3.71,1.9533,9,1,1,0,1,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
12133,NORTHERN BEAST (H233),1,1,8,0.62,-0.6008,0.171428571,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
12702,SERANGOON (H296),1,1,8,-0.92,-2.7523,-4.228571429,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
12721,SERANGOON (H296),1,1,8,1.81,-0.0223,3.571428571,1,0,0,1,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
13877,HARMONY GALAXY (J266),1,1,8,0.68,-0.4103,0.342857143,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
14045,ICONICAL (J504),1,1,8,1,-0.5733,1.257142857,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
15412,SMILING EMPEROR (J371),1,1,8,-0.8,-2.8611,-3.885714286,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
15526,KINGLY DEMEANOR (H486),1,1,8,-0.18,-2.0309,-2.114285714,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
16483,THE AZURE (J227),1,1,8,0.04,-1.5393,-1.485714286,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
5814,NORTHERN BEAST (H233),1,1,8,8.25,7.0292,21.97142857,1,1,0,1,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
6910,VOLCANIC SPARK (H388),1,1,8,-0.93,-3.0591,-4.257142857,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
6927,FIRST LOVE (J355),1,1,8,1.03,-0.9081,1.342857143,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
7053,SAME TO YOU (H057),1,1,8,1.45,0.1839,2.542857143,1,0,0,1,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
7263,GALE SAGA (J152),1,1,8,-2.66,-4.5296,-9.2,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
7854,PRESTIGE ALWAYS (J300),1,1,8,-0.05,-1.7543,-1.742857143,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
8207,CHARMANDER (G437),1,1,8,-0.87,-2.1703,-4.085714286,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
8766,SMART FIGHTER (H278),1,1,8,-0.99,-2.7955,-4.428571429,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
8881,CAPITAL LEGEND (G333),1,1,8,0.14,-1.6648,-1.2,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
9369,LUCKY TOUCH (J203),1,1,8,3.66,2.3255,8.857142857,1,1,0,1,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
9726,MATSU VICTOR (H472),1,1,8,0.5,-1.318,-0.171428571,0,0,0,0,0.32,-0.67,0,0,0,0,0.32,23,1.19,2.65,-0.33,2.65,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
10410,MANYTHANKS FOREVER (J065),1,1,10,-0.51,-2.3346,0.151515152,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
1474,STARSHIP EIGHTY (H022),1,1,10,1.38,-0.1085,2.060606061,0,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
1478,STARSHIP EIGHTY (H022),1,1,10,4.08,2.5915,4.787878788,1,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
1632,VALHALLA (E495),1,1,10,-2.78,-4.8633,-2.141414141,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
1639,VALHALLA (E495),1,1,10,-1.64,-3.7233,-0.98989899,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
1809,SURE JOYFUL (G125),1,1,10,-1.4,-2.8943,-0.747474747,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2042,SUNNY BABY (E166),1,1,10,-2.73,-4.1645,-2.090909091,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2517,UNITED ENDEAVORS (G030),1,1,10,-2.31,-2.9825,-1.666666667,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2713,GENERAL ACE (G425),1,1,10,-4.77,-6.4592,-4.151515152,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3053,SAMARKAND (H070),1,1,10,-0.35,-2.1053,0.313131313,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3241,COURIER MAGIC (H290),1,1,10,-4.21,-5.5739,-3.585858586,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3256,COURIER MAGIC (H290),1,1,10,2.98,1.6161,3.676767677,1,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3423,MASTER OF LUCK (G276),1,1,10,-5.57,-7.4622,-4.95959596,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3820,CAN'T GO WONG (H087),1,1,10,2.43,1.0081,3.121212121,1,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3826,CAN'T GO WONG (H087),1,1,10,2.75,1.3281,3.444444444,1,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4059,SUPER JOY (G251),1,1,10,-1.22,-2.7338,-0.565656566,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4405,NORTHERN BEAST (H233),1,1,10,-1.92,-3.1408,-1.272727273,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4410,NORTHERN BEAST (H233),1,1,10,2.98,1.7592,3.676767677,1,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4417,NORTHERN BEAST (H233),1,1,10,7.12,5.8992,7.858585859,1,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4760,DRAGON DELIGHT (G395),1,1,10,-2.96,-4.9234,-2.323232323,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4766,DRAGON DELIGHT (G395),1,1,10,-0.67,-2.6334,-0.01010101,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
5147,TIMESTORM (G109),1,1,10,-2.92,-4.9097,-2.282828283,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
5569,ASIAN ONE (E400),1,1,10,-4.45,-6.0029,-3.828282828,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
5582,ASIAN ONE (E400),1,1,10,1.69,0.1371,2.373737374,0,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
6425,HARMONY N HOME (C531),1,1,10,-2.1,-4.0943,-1.454545455,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
6759,NINJA DERBY (H339),1,1,10,-2.48,-3.9779,-1.838383838,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
6770,NINJA DERBY (H339),1,1,10,-0.89,-2.3879,-0.232323232,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
7169,NINJA DERBY (H339),1,1,10,-3.45,-4.9479,-2.818181818,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
7431,HAPPY TANGO (D075),1,1,10,-0.73,-2.7303,-0.070707071,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
8857,PARENTS' LOVE (H405),1,1,10,-0.89,-2.81,-0.232323232,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
8863,CAPITAL LEGEND (G333),1,1,10,-1.52,-3.3248,-0.868686869,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
9074,SPEEDSTAR (G181),1,1,10,-3.96,-4.5004,-3.333333333,0,0,0,0,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
9929,VULCANUS (J150),1,1,10,2.92,0.9867,3.616161616,1,1,0,1,-1.31,-0.66,0,0,0,0,-1.31,23,1.19,2.65,-0.94,2.65,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
