recco,hno_fr,refer1,ha22_g,power,poor_local,hr_del,x_hr,z_mad,p80,gate_reaso,n_g_in_rou,n_round
"3704","1",8.00000000000000,"4",8.50000000000000,0.000000000000000,0.000000000000000,1.20000000000000,-0.997073296617575,9.75000000000000,"",5.000000000000000,29.00000000000000
"5493","5",4.00000000000000,"4",1.20000000000000,0.000000000000000,0.000000000000000,7.10000000000000,0.387473415018470,8.18000000000000,"",5.000000000000000,29.00000000000000
"3221","7",15.00000000000000,"4",24.50000000000000,1.000000000000000,1.000000000000000,14.30000000000000,1.919704469279541,10.55000000000000,"P80",5.000000000000000,29.00000000000000
"1522","3",16.00000000000000,"4",11.10000000000000,0.000000000000000,0.000000000000000,4.95000000000000,0.185639658571540,11.00000000000000,"",5.000000000000000,29.00000000000000
"3902","2",7.00000000000000,"4",-0.90000000000000,0.000000000000000,0.000000000000000,3.40000000000000,0.198888300871304,3.88000000000000,"",5.000000000000000,29.00000000000000
"4081","5",5.00000000000000,"4",8.70000000000000,0.000000000000000,0.000000000000000,5.85000000000000,0.028701734445812,8.18000000000000,"",5.000000000000000,29.00000000000000
"2415","1",9.00000000000000,"4",9.10000000000000,0.000000000000000,0.000000000000000,6.30000000000000,0.000000000000000,9.75000000000000,"",5.000000000000000,29.00000000000000
"252","7",18.00000000000000,"4",3.90000000000000,0.000000000000000,0.000000000000000,-0.60000000000000,-1.945646421567102,10.55000000000000,"",5.000000000000000,29.00000000000000
"4580","3",11.00000000000000,"4",8.20000000000000,0.000000000000000,0.000000000000000,2.40000000000000,-0.445535180571696,11.00000000000000,"",5.000000000000000,29.00000000000000
"61","5",27.00000000000000,"4",12.80000000000000,0.000000000000000,0.000000000000000,5.75000000000000,0.000000000000000,8.18000000000000,"",5.000000000000000,29.00000000000000
"2918","6",13.00000000000000,"4",6.10000000000000,0.000000000000000,0.000000000000000,3.30000000000000,-0.835083797447213,11.30000000000000,"",5.000000000000000,29.00000000000000
"789","7",22.00000000000000,"4",11.70000000000000,0.000000000000000,0.000000000000000,3.50000000000000,-0.882026377777086,10.55000000000000,"",5.000000000000000,29.00000000000000
"4117","5",2.00000000000000,"4",9.90000000000000,0.000000000000000,0.000000000000000,2.40000000000000,-0.961508103934721,8.18000000000000,"",5.000000000000000,29.00000000000000
"2419","7",10.00000000000000,"4",13.40000000000000,0.000000000000000,0.000000000000000,7.40000000000000,0.129709761437807,10.55000000000000,"",5.000000000000000,29.00000000000000
"4124","5",14.00000000000000,"4",19.10000000000000,1.000000000000000,1.000000000000000,10.45000000000000,1.348981518953190,8.18000000000000,"P80",5.000000000000000,29.00000000000000
"784","3",21.00000000000000,"4",1.40000000000000,0.000000000000000,0.000000000000000,1.55000000000000,-0.655926793619441,11.00000000000000,"",5.000000000000000,29.00000000000000
"2909","2",1.00000000000000,"4",-3.80000000000000,0.000000000000000,0.000000000000000,-0.60000000000000,-1.184682487798635,3.88000000000000,"",5.000000000000000,29.00000000000000
"4121","7",1.00000000000000,"4",20.90000000000000,1.000000000000000,1.000000000000000,15.20000000000000,2.153182039867592,10.55000000000000,"P80",5.000000000000000,29.00000000000000
"4503","5",8.00000000000000,"4",13.30000000000000,0.000000000000000,0.000000000000000,6.45000000000000,0.200912141120688,8.18000000000000,"",5.000000000000000,29.00000000000000
"4277","3",2.00000000000000,"4",11.70000000000000,0.000000000000000,0.000000000000000,9.95000000000000,1.423237382381807,11.00000000000000,"",5.000000000000000,29.00000000000000
"538","5",19.00000000000000,"4",4.50000000000000,0.000000000000000,0.000000000000000,5.75000000000000,0.000000000000000,8.18000000000000,"",5.000000000000000,29.00000000000000
"5428","8",5.00000000000000,"4",-6.10000000000000,0.000000000000000,0.000000000000000,0.80000000000000,-0.674490759476595,4.94000000000000,"",5.000000000000000,29.00000000000000
"4768","3",3.00000000000000,"4",11.70000000000000,1.000000000000000,1.000000000000000,12.80000000000000,2.128668084953659,11.00000000000000,"P80",5.000000000000000,29.00000000000000
"156","7",20.00000000000000,"4",9.10000000000000,0.000000000000000,0.000000000000000,6.55000000000000,-0.090796833006465,10.55000000000000,"",5.000000000000000,29.00000000000000
"1671","7",19.00000000000000,"4",12.70000000000000,0.000000000000000,0.000000000000000,5.95000000000000,-0.246448546731833,10.55000000000000,"",5.000000000000000,29.00000000000000
"6626","8",3.00000000000000,"4",13.80000000000000,1.000000000000000,1.000000000000000,8.20000000000000,1.140502556933152,4.94000000000000,"P80",5.000000000000000,29.00000000000000
"814","5",20.00000000000000,"4",8.70000000000000,0.000000000000000,0.000000000000000,3.45000000000000,-0.660139892253689,8.18000000000000,"",5.000000000000000,29.00000000000000
"3822","5",2.00000000000000,"4",2.60000000000000,0.000000000000000,0.000000000000000,2.40000000000000,-0.961508103934721,8.18000000000000,"",5.000000000000000,29.00000000000000
"1968","7",19.00000000000000,"4",16.90000000000000,0.000000000000000,0.000000000000000,5.95000000000000,-0.246448546731833,10.55000000000000,"",5.000000000000000,29.00000000000000
