refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",8,36.36,"강한퀸",11.6,8342,2350,"23 03 19  05","1200",8,"3","강한퀸","이혁",1,16.3,2.4,12.6,41.67,"6","6",9.70,3,0,"23031905","멋진강호",12.60,9.70,"마에스트라",0,0,0,0,5992,86
18,"25082306","",7,45.45,1,"은빛돌풍",9.6,"23102906","23   10   29   06",6,54.55,"한강질주",8.4,8885,2351,"23 03 19  05","1200",9,"1","한강질주","유승완",1,16.4,0.6,14.0,33.33,"5","6",15.20,4,0,"23031905","멋진강호",14.00,15.20,"마에스트라",0,0,0,0,6534,87
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",4,72.73,"티즈인디",4.6,5163,2352,"23 03 19  05","1200",10,"12","티즈인디","조상범",1,16.8,2.4,15.9,25.00,"O","6",14.10,5,0,"23031905","멋진강호",15.90,14.10,"마에스트라",0,0,0,0,2811,88
18,"25082306","",7,45.45,1,"은빛돌풍",9.6,"23102906","23   10   29   06",10,18.18,"나노메타",15.3,8885,2387,"23 03 19  08","1400",11,"8","나노메타","장추열",1,28.9,0.6,19.1,16.67,"5","5",13.40,1,0,"23031908","나노메타",19.10,13.40,"섬싱로스트",0,0,0,0,6498,89
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",3,80.00,"티아모",2.0,3296,2428,"23 03 25  01","1200",5,"4","티아모","조한별",1,17.4,0.6,7.2,63.64,"6","O",6.60,2,0,"23032501","브라이트위너",7.20,-0.40,"그린비바체",0,0,0,0,868,90
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",5,63.64,"쏘아라투투",8.4,8342,2429,"23 03 25  01","1200",6,"8","쏘아라투투","문정균",1,18.0,3.6,10.5,54.55,"1","O",10.80,5,0,"23032501","브라이트위너",10.50,3.80,"그린비바체",0,0,0,0,5913,91
25,"25082306","",4,72.73,1,"은빛돌풍",14.4,"23020401","23   02   04   01",7,45.45,"선더프린스",17.7,775,2449,"23 03 25  03","1400",6,"5","선더프린스","빅투아르",1,30.5,4.8,10.4,54.55,"6","3",7.10,3,0,"23032503","파이널축제",10.40,3.60,"파이어파워",0,0,0,0,-1674,92
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",7,33.33,"지르콘",10.3,7868,2461,"23 03 25  04","1300",7,"9","지르콘","김용근",1,25.1,0.6,11.2,45.45,"4","1",0.90,2,0,"23032504","함평파이터",11.20,-6.10,"매디슨마운틴",0,0,0,0,5407,93
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",7,45.45,"빛의카",9.0,5163,2468,"23 03 25  05","1300",3,"8","빛의카","이동하",1,21.5,1.2,2.0,83.33,"O","6",-4.20,2,0,"23032505","빛의카",2.00,-4.20,"파워풀삭스",0,0,0,0,2695,94
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",6,54.55,"마에스트로",5.6,5163,2470,"23 03 25  05","1300",5,"9","마에스트로","이용호",1,22.2,3.0,6.2,66.67,"O","6",3.40,3,0,"23032505","빛의카",6.20,3.40,"파워풀삭스",0,0,0,0,2693,95
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",9,27.27,"스타러시",9.8,5163,2473,"23 03 25  05","1300",8,"4","스타러시","먼로",1,23.1,3.0,12.1,41.67,"O","6",5.10,4,0,"23032505","빛의카",12.10,5.10,"파워풀삭스",0,0,0,0,2690,96
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",4,72.73,"검의전설",6.0,4072,2540,"23 03 26  01","1300",7,"2","검의전설","함완식",1,24.8,0.2,8.5,50.00,"6","4",6.20,1,0,"23032601","검의전설",8.50,4.20,"논스톱선더",0,0,0,0,1532,97
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",5,63.64,"송암레이서",7.6,6907,2574,"23 03 26  04","1400",6,"1","송암레이서","조한별",1,29.9,0.2,7.2,58.33,"6","6",0.20,3,0,"23032604","달금",7.20,0.20,"아르고리치",0,0,0,0,4333,98
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",4,66.67,"아치메모리",3.5,7868,2582,"23 03 26  05","1300",2,"9","아치메모리","조인권",1,23.0,6.0,6.3,91.67,"4","6",2.80,1,0,"23032605","아치메모리",6.30,2.80,"아라모아",0,0,0,0,5286,99
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",4,70.00,"컴플리트포스",2.0,9688,2594,"23 03 26  06","1200",2,"9","컴플리트포스","이혁",1,15.8,2.4,2.1,91.67,"6","6",12.90,1,0,"23032606","컴플리트포스",2.10,12.90,"스타크레이지",0,0,0,0,7094,100
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",7,40.00,"그린실드",11.7,9688,2599,"23 03 26  06","1200",7,"3","그린실드","조상범",1,17.2,2.4,11.3,50.00,"6","6",12.40,7,0,"23032606","컴플리트포스",11.30,12.40,"스타크레이지",0,0,0,0,7089,101
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",10,18.18,"글로벌선",14.6,8342,2625,"23 03 26  08","1400",10,"10","글로벌선","김동수",1,30.4,0.2,16.7,25.00,"6","5",10.80,4,0,"23032608","파워풀화성",16.70,10.80,"큐피드웨이",0,0,0,0,5717,102
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",6,50.00,"로열함성",7.4,9688,2629,"23 03 26  09","1800",2,"12","로열함성","먼로",1,58.2,2.4,0.0,91.67,"6","5",5.40,1,0,"23032609","로열함성",0.00,5.40,"새내타운",0,0,0,0,7059,103
17,"25082306","",10,18.18,1,"은빛돌풍",13.8,"23120211","23   12   02   11",8,36.36,"돌격앞으로",11.2,9982,2637,"23 03 26  09","1800",10,"8","돌격앞으로","이동진",2,0.9,4.2,16.4,25.00,"5","3",19.00,5,0,"23032609","로열함성",16.40,15.50,"새내타운",0,0,0,0,7345,104
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",8,36.36,"뉴스마트",9.1,5163,2720,"23 04 01  07","1700",5,"8","뉴스마트","김아현",1,54.3,1.8,4.5,60.00,"O","5",-1.80,2,0,"23040107","퍼펙트건맨",4.50,-1.80,"퍼펙트건맨",0,0,0,0,2443,105
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",6,50.00,"터프여제",7.6,3296,2765,"23 04 02  02","1200",3,"6","터프여제","함완식",1,16.9,1.8,1.8,75.00,"6","4",-4.40,1,0,"23040202","터프여제",1.80,-6.40,"바람살",0,0,0,0,531,106
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",9,20.00,"천운챗",9.1,3296,2768,"23 04 02  02","1200",6,"4","천운챗","김태훈",1,17.1,0.6,4.0,37.50,"6","3",-3.70,2,0,"23040202","터프여제",4.00,-7.20,"바람살",0,0,0,0,528,107
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",7,33.33,"천운챗",8.2,2076,2768,"23 04 02  02","1200",6,"4","천운챗","김태훈",1,17.1,0.6,4.0,37.50,"5","3",-2.00,3,0,"23040202","터프여제",4.00,-5.50,"바람살",0,0,0,0,-692,108
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",5,63.64,"럭셔리킹",4.8,5163,2793,"23 04 02  05","1400",3,"2","럭셔리킹","조재로",1,29.4,3.0,7.8,81.82,"O","6",5.80,2,0,"23040205","원평타운",7.80,5.80,"원평타운",0,0,0,0,2370,109
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",10,18.18,"정문최강",14.4,5163,2799,"23 04 02  05","1400",9,"3","정문최강","이혁",1,30.3,1.2,12.9,27.27,"3","6",1.30,3,0,"23040205","원평타운",12.90,1.30,"원평타운",0,0,0,0,2364,110
18,"25082306","",7,45.45,1,"은빛돌풍",9.6,"23102906","23   10   29   06",9,27.27,"다이아키",12.8,8885,2826,"23 04 02  08","1200",6,"2","다이아키","김효정",1,15.1,0.2,8.5,54.55,"5","5",5.30,1,0,"23040208","다이아키",8.50,5.30,"대완구",0,0,0,0,6059,111
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",6,54.55,"제로백포",8.5,4072,2874,"23 04 08  02","1200",3,"4","제로백포","정정희",1,16.2,1.2,3.8,77.78,"6","3",-1.00,1,0,"23040802","제로백포",3.80,-4.50,"케이엔골든킹",0,0,0,0,1198,112
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",4,66.67,"무장",5.8,2076,2881,"23 04 08  03","1200",1,"7","무장","조상범",1,16.5,0.0,0.0,100.0,"5","3",-3.60,1,0,"23040803","무장",0.00,-7.10,"무장",0,0,0,0,-805,113
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",4,70.00,"블루카이저",5.6,3296,2885,"23 04 08  03","1200",5,"10","블루카이저","김옥성",1,17.3,0.6,4.8,63.64,"6","4",0.60,2,0,"23040803","무장",4.80,-1.40,"무장",0,0,0,0,411,114
18,"25082306","",7,45.45,1,"은빛돌풍",9.6,"23102906","23   10   29   06",8,36.36,"불의꽃",9.3,8885,2905,"23 04 08  05","1300",4,"9","불의꽃","임다빈",1,22.8,1.8,5.6,70.00,"5","6",5.90,2,0,"23040805","원평킬라",5.60,5.90,"금성스피드",0,0,0,0,5980,115
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",3,81.82,"메니포켓",4.8,4072,2972,"23 04 09  02","1200",4,"4","메니포켓","김태희",1,17.7,0.6,3.9,70.00,"6","2",2.80,1,0,"23040902","메니포켓",3.90,-2.20,"아가판서스",0,0,0,0,1100,116
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",8,36.36,"신의여인",9.5,4072,2980,"23 04 09  03","1300",2,"11","신의여인","송재철",1,24.2,1.8,3.4,90.91,"6","2",-2.40,1,0,"23040903","신의여인",3.40,-7.40,"스타케이",0,0,0,0,1092,117
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",5,63.64,"비트레이서",6.6,4072,2984,"23 04 09  03","1300",6,"7","비트레이서","임다빈",1,25.7,1.8,12.4,54.55,"6","6",9.50,2,0,"23040903","신의여인",12.40,9.50,"스타케이",0,0,0,0,1088,118
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",10,18.18,"메이드스타",13.8,4072,2985,"23 04 09  03","1300",7,"8","메이드스타","김철호",1,25.8,0.6,12.2,45.45,"4","6",2.10,3,0,"23040903","신의여인",12.20,2.10,"스타케이",0,0,0,0,1087,119
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",4,72.73,"아름다운사이",5.4,6907,2997,"23 04 09  04","1300",8,"10","아름다운사이","김태희",1,25.5,0.2,12.6,30.00,"6","6",7.80,1,0,"23040904","아름다운사이",12.60,7.80,"선더브라보",0,0,0,0,3910,120
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",2,88.89,"아름다운사이",1.2,7868,2997,"23 04 09  04","1300",8,"10","아름다운사이","김태희",1,25.5,0.2,12.6,30.00,"4","6",11.40,5,0,"23040904","아름다운사이",12.60,11.40,"선더브라보",0,0,0,0,4871,121
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",6,54.55,"아르고공주",9.6,8342,3007,"23 04 09  05","1200",8,"6","아르고공주","안토니오",1,17.6,0.6,11.5,36.36,"1","6",10.60,2,0,"23040905","왈가닥",11.50,10.60,"우루스퀸",0,0,0,0,5335,122
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",11,9.09,"캠프세이버",13.2,8342,3017,"23 04 09  06","1300",7,"2","캠프세이버","조재로",1,24.2,2.4,15.6,45.45,"6","6",11.10,2,0,"23040906","매글데이",15.60,11.10,"배다리캔디",0,0,0,0,5325,123
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",6,54.55,"클라우터",10.2,6907,3018,"23 04 09  06","1300",8,"11","클라우터","문정균",1,24.3,0.6,16.2,36.36,"6","6",6.60,3,0,"23040906","매글데이",16.20,6.60,"배다리캔디",0,0,0,0,3889,124
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",7,45.45,"피엔에스아이",10.8,6907,3113,"23 04 15  05","1400",2,"3","피엔에스아이","송재철",1,27.9,1.2,1.2,90.91,"6","6",-9.00,2,0,"23041505","베스트전사",1.20,-9.00,"베스트전사",0,0,0,0,3794,125
18,"25082306","",7,45.45,1,"은빛돌풍",9.6,"23102906","23   10   29   06",5,63.64,"올포유어드림",7.0,8885,3116,"23 04 15  05","1400",5,"10","올포유어드림","하정훈",1,28.6,1.2,3.8,63.64,"5","5",6.40,3,0,"23041505","베스트전사",3.80,6.40,"베스트전사",0,0,0,0,5769,126
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",3,77.78,"대지의여걸",2.9,7868,3130,"23 04 15  06","1200",8,"7","대지의여걸","김태희",1,16.4,1.2,6.6,36.36,"4","5",3.70,3,0,"23041506","선더블루",6.60,3.70,"특급대로",0,0,0,0,4738,127
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",7,45.45,"콜리타스",9.7,4072,3178,"23 04 16  01","1200",4,"9","콜리타스","김태희",1,16.8,0.6,3.1,70.00,"6","2",-2.90,1,0,"23041601","콜리타스",3.10,-7.90,"우주전쟁",0,0,0,0,894,128
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",8,22.22,"스위트플레이",7.3,2076,3190,"23 04 16  02","1200",6,"9","스위트플레이","조한별",1,16.8,1.2,13.9,54.55,"5","6",8.80,2,0,"23041602","해운대갈매기",13.90,8.80,"해운대갈매기",0,0,0,0,-1114,129
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",9,27.27,"스위트플레이",11.5,4072,3190,"23 04 16  02","1200",6,"9","스위트플레이","조한별",1,16.8,1.2,13.9,54.55,"6","6",6.10,3,0,"23041602","해운대갈매기",13.90,6.10,"해운대갈매기",0,0,0,0,882,130
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",4,72.73,"티즈인디",4.6,5163,3207,"23 04 16  04","1300",3,"9","티즈인디","조상범",1,21.9,1.2,7.9,80.00,"O","6",6.10,1,0,"23041604","티즈인디",7.90,6.10,"내길의퀸",0,0,0,0,1956,131
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",8,36.36,"강한퀸",11.6,8342,3217,"23 04 16  05","1200",3,"2","강한퀸","이혁",1,15.4,3.0,6.6,71.43,"6","5",3.70,1,0,"23041605","강한퀸",6.60,3.70,"금아파이어리",0,0,0,0,5125,132
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",5,55.56,"승리의영혼",6.2,2076,3301,"23 04 22  02","1200",7,"1","승리의영혼","조재로",1,17.4,0.2,7.8,40.00,"5","6",3.80,3,99,"23042202","낭주여걸",7.80,3.80,"낭주여걸",0,0,0,0,-1225,133
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",7,33.33,"천운챗",8.2,2076,3303,"23 04 22  02","1200",9,"9","천운챗","김태훈",1,17.7,0.6,9.1,20.00,"5","6",3.10,4,99,"23042202","낭주여걸",9.10,3.10,"낭주여걸",0,0,0,0,-1227,134
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",9,27.27,"스타러시",9.8,5163,3333,"23 04 22  05","1200",8,"3","스타러시","조재로",1,15.8,0.6,9.4,36.36,"O","5",2.40,3,0,"23042205","멋진강호",9.40,2.40,"장산스포",0,0,0,0,1830,135
18,"25082306","",7,45.45,1,"은빛돌풍",9.6,"23102906","23   10   29   06",6,54.55,"한강질주",8.4,8885,3335,"23 04 22  05","1200",10,"8","한강질주","유승완",1,16.1,0.6,10.7,18.18,"5","5",11.90,4,0,"23042205","멋진강호",10.70,11.90,"장산스포",0,0,0,0,5550,136
17,"25082306","",10,18.18,1,"은빛돌풍",13.8,"23120211","23   12   02   11",9,27.27,"원평타운",13.6,9982,3351,"23 04 22  07","1400",4,"7","원평타운","박태종",1,29.2,4.8,11.8,72.73,"5","4",12.00,1,0,"23042207","원평타운",11.80,10.00,"큐피드웨이",0,0,0,0,6631,137
17,"25082306","",10,18.18,1,"은빛돌풍",13.8,"23120211","23   12   02   11",7,45.45,"대박스타",7.4,9982,3358,"23 04 22  07","1400",11,"10","대박스타","이혁",1,30.1,1.2,16.8,9.09,"5","4",23.20,2,0,"23042207","원평타운",16.80,21.20,"큐피드웨이",0,0,0,0,6624,138
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",4,72.73,"검의전설",6.0,4072,3390,"23 04 23  01","1200",3,"6","검의전설","함완식",1,16.5,1.2,8.5,75.00,"6","3",6.20,1,0,"23042301","검의전설",8.50,2.70,"아너로즈",0,0,0,0,682,139
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",4,66.67,"아치메모리",3.5,7868,3420,"23 04 23  04","1300",3,"8","아치메모리","조인권",1,22.0,0.6,1.6,80.00,"4","6",-1.90,2,0,"23042304","아치메모리",1.60,-1.90,"걸작선",0,0,0,0,4448,140
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",7,40.00,"그린실드",11.7,9688,3550,"23 04 29  05","1200",8,"6","그린실드","조상범",1,14.5,0.6,17.1,30.00,"6","5",18.20,3,0,"23042905","울트라삭스",17.10,18.20,"울트라삭스",0,0,0,0,6138,141
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",7,45.45,"빛의카",9.0,5163,3551,"23 04 29  05","1200",9,"5","빛의카","최범현",1,14.9,2.4,18.4,20.00,"O","5",12.20,4,0,"23042905","울트라삭스",18.40,12.20,"울트라삭스",0,0,0,0,1612,142
18,"25082306","",7,45.45,1,"은빛돌풍",9.6,"23102906","23   10   29   06",9,27.27,"다이아키",12.8,8885,3556,"23 04 29  06","1300",4,"8","다이아키","김효정",1,19.7,4.2,5.6,72.73,"5","4",2.40,1,0,"23042906","다이아키",5.60,0.40,"서울크라운",0,0,0,0,5329,143
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",10,10.00,"대세만세",17.3,9688,3563,"23 04 29  06","1300",11,"2","대세만세","하정훈",1,22.7,10.8,25.1,9.09,"6","4",20.60,2,0,"23042906","다이아키",25.10,18.60,"서울크라운",0,0,0,0,6125,144
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",7,33.33,"지르콘",10.3,7868,3617,"23 04 30  02","1200",5,"9","지르콘","하정훈",1,16.7,2.4,8.7,60.00,"4","6",-1.60,2,0,"23043002","보름달빛",8.70,-1.60,"바람의향기",0,0,0,0,4251,145
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",6,44.44,"레드태풍",8.0,2076,3624,"23 04 30  03","1400",2,"9","레드태풍","박현우",1,29.8,0.6,0.0,90.00,"5","5",-5.80,1,0,"23043003","레드태풍",0.00,-5.80,"허밍버드",0,0,0,0,-1548,146
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",4,70.00,"컴플리트포스",2.0,9688,3635,"23 04 30  04","1200",3,"1","컴플리트포스","임기원",1,15.6,4.2,9.1,80.00,"6","5",19.90,1,0,"23043004","컴플리트포스",9.10,19.90,"시크릿플레이",0,0,0,0,6053,147
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",6,54.55,"마에스트로",5.6,5163,3648,"23 04 30  05","1300",6,"10","마에스트로","임다빈",1,22.5,0.6,8.7,54.55,"O","4",5.90,1,0,"23043005","마에스트로",8.70,3.90,"금아얼루어",0,0,0,0,1515,148
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",8,36.36,"뉴스마트",9.1,5163,3655,"23 04 30  06","1400",2,"8","뉴스마트","김아현",1,28.9,0.6,2.4,87.50,"O","4",-3.90,1,0,"23043006","뉴스마트",2.40,-5.90,"마이왕자",0,0,0,0,1508,149
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",6,54.55,"클라우터",10.2,6907,3666,"23 04 30  07","1400",5,"7","클라우터","문정균",1,29.7,1.8,6.2,50.00,"6","3",-3.40,2,0,"23043007","캠프세이버",6.20,-6.90,"캠프세이버",0,0,0,0,3241,150
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",10,18.18,"글로벌선",14.6,8342,3678,"23 04 30  08","1400",9,"6","글로벌선","문정균",1,29.9,0.6,19.6,27.27,"6","2",13.70,1,0,"23043008","글로벌선",19.60,8.70,"타우루스퀸",0,0,0,0,4664,151
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",6,50.00,"터프여제",7.6,3296,3716,"23 05 06  01","1200",4,"6","터프여제","임다빈",1,16.8,0.6,1.8,62.50,"6","6",-4.40,1,0,"23050601","터프여제",1.80,-4.40,"송암누리",0,0,0,0,-420,152
25,"25082306","",4,72.73,1,"은빛돌풍",14.4,"23020401","23   02   04   01",5,63.64,"리치게이트",14.6,775,3751,"23 05 07  04","1300",6,"5","리치게이트","조상범",1,23.0,1.2,8.6,28.57,"6","5",8.40,1,0,"23050704","리치게이트",8.60,8.40,"클레어베스트",0,0,0,0,-2976,153
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",5,55.56,"도리포",4.8,7868,3755,"23 05 07  05","1200",3,"9","도리포","김용근",1,14.9,0.2,2.9,77.78,"4","5",-1.90,1,0,"23050705","도리포",2.90,-1.90,"라온엠파이어",0,0,0,0,4113,154
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",6,44.44,"젤로스",4.7,7868,3759,"23 05 07  05","1200",7,"6","젤로스","김옥성",1,16.4,2.4,13.2,33.33,"4","4",8.50,2,0,"23050705","도리포",13.20,6.50,"라온엠파이어",0,0,0,0,4109,155
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",4,66.67,"무장",5.8,2076,3765,"23 05 07  06","1400",4,"8","무장","조상범",1,29.6,1.8,10.1,66.67,"5","3",6.50,1,0,"23050706","무장",10.10,3.00,"헌터블레이드",0,0,0,0,-1689,156
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",5,63.64,"럭셔리킹",4.8,5163,3767,"23 05 07  06","1400",6,"2","럭셔리킹","조재로",1,29.9,0.6,11.9,44.44,"O","3",9.90,2,0,"23050706","무장",11.90,6.40,"헌터블레이드",0,0,0,0,1396,157
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",7,33.33,"지르콘",10.3,7868,3836,"23 05 13  02","1200",1,"6","지르콘","하정훈",1,15.1,0.0,0.0,100.0,"4","4",-10.3,1,0,"23051302","지르콘",0.00,-12.3,"지르콘",0,0,0,0,4032,158
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",2,88.89,"아름다운사이",1.2,7868,3839,"23 05 13  02","1200",4,"10","아름다운사이","김태희",1,16.3,0.6,6.7,70.00,"4","4",5.50,3,0,"23051302","지르콘",6.70,3.50,"지르콘",0,0,0,0,4029,159
