refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
13,"25060705","",2,88.89,6,"스카이함성",4.9,"24031607","24   03   16   07",5,55.56,"은빛돌풍",8.7,13213,20696,"24 11 23  08","1400",2,"7","은빛돌풍","푸르칸",1,27.3,3.6,2.5,90.91,"O","6",-1.30,1,0,"24112308","은빛돌풍",2.50,-1.30,"광치기",0,0,0,0,-7483,5111
9,"25060705","",8,30.00,5,"아치메모리",12.7,"24100508","24   10   05   08",5,60.00,"정성타이거",7.4,19131,20698,"24 11 23  08","1400",4,"9","정성타이거","조재로",1,28.5,2.4,11.3,72.73,"6","6",16.60,2,0,"24112308","은빛돌풍",11.30,16.60,"광치기",0,0,0,0,-1567,5112
4,"25060705","",1,100.0,3,"파워에치드",0.0,"25021509","25   02   15   09",4,72.73,"블랙스펙터",2.4,23273,20699,"24 11 23  08","1400",5,"2","블랙스펙터","오수철",1,28.8,1.8,12.3,63.64,"1","6",9.90,3,0,"24112308","은빛돌풍",12.30,9.90,"광치기",0,0,0,0,2574,5113
5,"25060705","",7,40.00,5,"아치메모리",6.5,"25020808","25   02   08   08",9,20.00,"금성환희",10.9,23026,20700,"24 11 23  08","1400",6,"8","금성환희","김옥성",1,29.2,2.4,14.7,54.55,"4","6",10.30,4,0,"24112308","은빛돌풍",14.70,10.30,"광치기",0,0,0,0,2326,5114
4,"25060705","",3,81.82,1,"백룡",3.8,"25020907","25   02   09   07",5,63.64,"월드킹맨",7.4,23131,20702,"24 11 23  08","1400",8,"4","월드킹맨","김성현",1,29.7,1.8,18.5,36.36,"4","6",14.90,7,0,"24112308","은빛돌풍",18.50,14.90,"광치기",0,0,0,0,2429,5115
9,"25060705","",8,30.00,5,"아치메모리",12.7,"24100508","24   10   05   08",6,50.00,"레이디태풍",8.2,19131,20703,"24 11 23  08","1400",9,"1","레이디태풍","조한별",1,29.8,0.6,19.1,27.27,"6","6",23.60,8,0,"24112308","은빛돌풍",19.10,23.60,"광치기",0,0,0,0,-1572,5116
8,"25060705","",4,66.67,3,"파워에치드",3.5,"24102008","24   10   20   08",9,11.11,"금악스타",18.1,19709,20704,"24 11 23  08","1400",10,"3","금악스타","김아현",1,30.1,1.8,20.9,18.18,"6","6",6.30,9,0,"24112308","은빛돌풍",20.90,6.30,"광치기",0,0,0,0,-995,5117
7,"25060705","",6,44.44,6,"스카이함성",8.4,"24102008","24   10   20   08",9,11.11,"금악스타",18.1,19711,20704,"24 11 23  08","1400",10,"3","금악스타","김아현",1,30.1,1.8,20.9,18.18,"6","6",11.20,10,0,"24112308","은빛돌풍",20.90,11.20,"광치기",0,0,0,0,-993,5118
3,"25060705","",7,45.45,7,"시크릿왕자",9.6,"25030108","25   03   01   08",6,54.55,"메이저크라운",6.6,23751,20749,"24 11 24  02","1200",6,"2","메이저크라운","정우주",1,16.4,0.6,15.0,50.00,"3","4",18.00,1,0,"24112402","메이저크라운",15.00,16.00,"탑티어",0,0,0,0,3002,5119
3,"25060705","",2,90.91,4,"드래곤게이트",2.9,"25030108","25   03   01   08",6,54.55,"메이저크라운",6.6,23746,20749,"24 11 24  02","1200",6,"2","메이저크라운","정우주",1,16.4,0.6,15.0,50.00,"3","4",11.30,2,0,"24112402","메이저크라운",15.00,9.30,"탑티어",0,0,0,0,2997,5120
2,"25060705","",6,50.00,6,"스카이함성",6.5,"25032909","25   03   29   09",10,10.00,"메이저크라운",14.0,24670,20749,"24 11 24  02","1200",6,"2","메이저크라운","정우주",1,16.4,0.6,15.0,50.00,"4","4",7.50,3,0,"24112402","메이저크라운",15.00,5.50,"탑티어",0,0,0,0,3921,5121
6,"25060705","",5,55.56,8,"스플렌디드",3.9,"24102604","24   10   26   04",4,66.67,"마루별",7.0,19781,20757,"24 11 24  03","1300",4,"7","마루별","문정균",1,24.1,12.0,13.4,62.50,"2","4",10.30,3,99,"24112403","라온니진스키",13.40,8.30,"라온니진스키",0,0,0,0,-976,5122
4,"25060705","",1,100.0,8,"스플렌디드",0.0,"24122804","24   12   28   04",8,36.36,"고스트크리솔",11.6,21786,20758,"24 11 24  03","1300",5,"4","고스트크리솔","코지",1,24.1,0.2,14.4,50.00,"2","4",2.80,4,99,"24112403","라온니진스키",14.40,0.80,"라온니진스키",0,0,0,0,1028,5123
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",7,40.00,"찬이고",16.3,25999,20771,"24 11 24  05","1300",1,"6","찬이고","이철경",1,22.3,0.0,0.4,100.0,"4","O",1.10,1,0,"24112405","찬이고",0.40,-5.90,"찬이고",0,0,0,0,5228,5124
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",7,40.00,"찬이고",16.3,25992,20771,"24 11 24  05","1300",1,"6","찬이고","이철경",1,22.3,0.0,0.4,100.0,"4","O",-15.9,3,0,"24112405","찬이고",0.40,-22.9,"찬이고",0,0,0,0,5221,5125
1,"25060705","",4,57.14,3,"파워에치드",6.8,"25052406","25   05   24   06",7,14.29,"강철여걸",11.7,26416,20775,"24 11 24  05","1300",5,"11","강철여걸","김성현",1,22.5,0.6,2.0,63.64,"4","O",-2.90,4,0,"24112405","찬이고",2.00,-9.90,"찬이고",0,0,0,0,5641,5126
11,"25060705","",1,100.0,3,"파워에치드",3.4,"24063004","24   06   30   04",2,87.50,"토르의망치",0.0,16581,20783,"24 11 24  06","1800",2,"6","토르의망치","김성현",1,58.9,8.4,9.0,87.50,"6","4",12.40,3,0,"24112406","이스트웨스트",9.00,10.40,"이스트웨스트",0,0,0,0,-4202,5127
14,"25060705","",8,36.36,5,"아치메모리",11.9,"24051110","24   05   11   10",4,72.73,"케이엔티즈원",7.0,15051,20785,"24 11 24  06","1800",4,"1","케이엔티즈원","김동수",1,59.9,1.8,15.5,62.50,"2","4",20.40,6,0,"24112406","이스트웨스트",15.50,18.40,"이스트웨스트",0,0,0,0,-5734,5128
3,"25060705","",2,90.91,4,"드래곤게이트",2.9,"25030108","25   03   01   08",4,72.73,"케이엔티즈원",4.1,23746,20785,"24 11 24  06","1800",4,"1","케이엔티즈원","김동수",1,59.9,1.8,15.5,62.50,"1","4",14.30,7,0,"24112406","이스트웨스트",15.50,12.30,"이스트웨스트",0,0,0,0,2961,5129
11,"25060705","",10,18.18,6,"스카이함성",14.4,"24051110","24   05   11   10",4,72.73,"케이엔티즈원",7.0,15053,20785,"24 11 24  06","1800",4,"1","케이엔티즈원","김동수",1,59.9,1.8,15.5,62.50,"2","4",22.90,8,0,"24112406","이스트웨스트",15.50,20.90,"이스트웨스트",0,0,0,0,-5732,5130
3,"25060705","",7,45.45,7,"시크릿왕자",9.6,"25030108","25   03   01   08",4,72.73,"케이엔티즈원",4.1,23751,20785,"24 11 24  06","1800",4,"1","케이엔티즈원","김동수",1,59.9,1.8,15.5,62.50,"1","4",21.00,9,0,"24112406","이스트웨스트",15.50,19.00,"이스트웨스트",0,0,0,0,2966,5131
4,"25060705","",1,100.0,2,"런던빅토리",0.0,"24042106","24   04   21   06",5,60.00,"더자이언트",11.9,14455,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"4","4",3.70,10,0,"24112406","이스트웨스트",15.60,1.70,"이스트웨스트",0,0,0,0,-6331,5132
5,"25060705","",3,81.82,7,"시크릿왕자",4.2,"24122907","24   12   29   07",7,45.45,"더자이언트",9.6,21950,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"5","4",10.20,11,0,"24112406","이스트웨스트",15.60,8.20,"이스트웨스트",0,0,0,0,1164,5133
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",6,50.00,"더자이언트",15.7,25999,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"4","4",16.90,12,0,"24112406","이스트웨스트",15.60,14.90,"이스트웨스트",0,0,0,0,5213,5134
7,"25060705","",6,50.00,7,"시크릿왕자",6.4,"24101308","24   10   13   08",7,40.00,"더자이언트",6.5,19486,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"6","4",15.50,13,0,"24112406","이스트웨스트",15.60,13.50,"이스트웨스트",0,0,0,0,-1300,5135
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",6,50.00,"더자이언트",15.7,25992,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"4","4",-0.10,14,0,"24112406","이스트웨스트",15.60,-2.10,"이스트웨스트",0,0,0,0,5206,5136
2,"25060705","",3,75.00,4,"드래곤게이트",13.2,"25041206","25   04   12   06",6,37.50,"더자이언트",21.0,25082,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"4","4",7.80,15,0,"24112406","이스트웨스트",15.60,5.80,"이스트웨스트",0,0,0,0,4296,5137
8,"25060705","",6,50.00,7,"시크릿왕자",9.5,"24083107","24   08   31   07",9,20.00,"더자이언트",14.7,18212,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"4","4",10.40,16,0,"24112406","이스트웨스트",15.60,8.40,"이스트웨스트",0,0,0,0,-2574,5138
2,"25060705","",4,72.73,2,"런던빅토리",10.1,"25032309","25   03   23   09",9,27.27,"더자이언트",20.0,24548,20786,"24 11 24  06","1800",5,"9","더자이언트","해리카심",2,0.0,0.6,15.6,50.00,"5","4",5.70,17,0,"24112406","이스트웨스트",15.60,3.70,"이스트웨스트",0,0,0,0,3762,5139
2,"25060705","",6,44.44,1,"백룡",13.7,"25040508","25   04   05   08",9,11.11,"블루인디",21.5,24888,20787,"24 11 24  06","1800",6,"3","블루인디","조한별",2,1.2,7.2,21.8,37.50,"1","4",14.00,19,0,"24112406","이스트웨스트",21.80,12.00,"이스트웨스트",0,0,0,0,4101,5140
5,"25060705","",3,81.82,7,"시크릿왕자",4.2,"24122907","24   12   29   07",11,9.09,"텐배거",15.4,21950,20796,"24 11 24  07","1200",6,"7","텐배거","오수철",1,15.6,4.2,10.9,50.00,"5","3",-0.30,1,0,"24112407","텐배거",10.90,-3.80,"블루밍스타",0,0,0,0,1154,5141
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",5,60.00,"킹칼레",15.1,25999,20803,"24 11 24  08","1400",3,"4","킹칼레","김태희",1,28.3,2.4,3.9,81.82,"4","3",5.80,2,99,"24112408","사탕소녀",3.90,2.30,"사탕소녀",0,0,0,0,5196,5142
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",5,60.00,"킹칼레",15.1,25992,20803,"24 11 24  08","1400",3,"4","킹칼레","김태희",1,28.3,2.4,3.9,81.82,"4","3",-11.2,3,99,"24112408","사탕소녀",3.90,-14.7,"사탕소녀",0,0,0,0,5189,5143
4,"25060705","",3,81.82,1,"백룡",3.8,"25020907","25   02   09   07",4,72.73,"스피디루키",5.6,23131,20804,"24 11 24  08","1400",4,"10","스피디루키","이상규",1,28.4,0.6,3.7,72.73,"4","3",1.90,4,99,"24112408","사탕소녀",3.70,-1.60,"사탕소녀",0,0,0,0,2327,5144
5,"25060705","",10,18.18,6,"스카이함성",17.5,"24122108","24   12   21   08",7,45.45,"스피디루키",14.4,21598,20804,"24 11 24  08","1400",4,"10","스피디루키","이상규",1,28.4,0.6,3.7,72.73,"6","3",6.80,5,99,"24112408","사탕소녀",3.70,3.30,"사탕소녀",0,0,0,0,794,5145
15,"25060705","",4,70.00,5,"아치메모리",7.4,"24040608","24   04   06   08",8,30.00,"별나라비마",13.2,13922,20807,"24 11 24  08","1400",7,"6","별나라비마","이철경",1,29.7,3.6,13.1,45.45,"6","3",7.30,7,99,"24112408","사탕소녀",13.10,3.80,"사탕소녀",0,0,0,0,-6885,5146
10,"25060705","",3,80.00,5,"아치메모리",7.8,"24081807","24   08   18   07",6,50.00,"더선파이터",10.0,17864,20814,"24 11 24  09","1400",3,"7","더선파이터","이상규",1,27.2,0.6,1.4,81.82,"4","6",-0.80,3,0,"24112409","태칸",1.40,-0.80,"태칸",0,0,0,0,-2950,5147
15,"25060705","",7,25.00,3,"파워에치드",16.0,"24030905","24   03   09   05",5,50.00,"더선파이터",11.8,12964,20814,"24 11 24  09","1400",3,"7","더선파이터","이상규",1,27.2,0.6,1.4,81.82,"5","6",5.60,4,0,"24112409","태칸",1.40,5.60,"태칸",0,0,0,0,-7850,5148
16,"25060705","",1,100.0,5,"아치메모리",2.5,"24030905","24   03   09   05",5,50.00,"더선파이터",11.8,12958,20814,"24 11 24  09","1400",3,"7","더선파이터","이상규",1,27.2,0.6,1.4,81.82,"5","6",-7.90,5,0,"24112409","태칸",1.40,-7.90,"태칸",0,0,0,0,-7856,5149
3,"25060705","",8,36.36,1,"백룡",11.6,"25030805","25   03   08   05",6,54.55,"아르고공주",12.6,23946,20815,"24 11 24  09","1400",4,"10","아르고공주","이철경",1,27.9,4.2,5.6,72.73,"4","6",4.60,7,0,"24112409","태칸",5.60,4.60,"태칸",0,0,0,0,3131,5150
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",9,20.00,"선포레",21.3,25999,20816,"24 11 24  09","1400",5,"4","선포레","김철호",1,29.0,6.6,13.0,63.64,"4","6",8.70,8,0,"24112409","태칸",13.00,8.70,"태칸",0,0,0,0,5183,5151
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",9,20.00,"선포레",21.3,25992,20816,"24 11 24  09","1400",5,"4","선포레","김철호",1,29.0,6.6,13.0,63.64,"4","6",-8.30,9,0,"24112409","태칸",13.00,-8.30,"태칸",0,0,0,0,5176,5152
4,"25060705","",9,27.27,4,"드래곤게이트",18.3,"25012606","25   01   26   06",5,63.64,"히어로짱",4.8,22888,20817,"24 11 24  09","1400",6,"1","히어로짱","정우주",1,29.3,1.8,14.8,54.55,"6","6",28.30,10,0,"24112409","태칸",14.80,28.30,"태칸",0,0,0,0,2071,5153
3,"25060705","",2,90.91,4,"드래곤게이트",2.9,"25030108","25   03   01   08",8,36.36,"축배를들어라",9.9,23746,20818,"24 11 24  09","1400",7,"3","축배를들어라","이용호",1,29.3,0.2,15.0,45.45,"3","6",8.00,11,0,"24112409","태칸",15.00,8.00,"태칸",0,0,0,0,2928,5154
6,"25060705","",5,63.64,4,"드래곤게이트",4.2,"24072806","24   07   28   06",6,54.55,"축배를들어라",10.0,17361,20818,"24 11 24  09","1400",7,"3","축배를들어라","이용호",1,29.3,0.2,15.0,45.45,"5","6",9.20,12,0,"24112409","태칸",15.00,9.20,"태칸",0,0,0,0,-3457,5155
4,"25060705","",9,27.27,4,"드래곤게이트",18.3,"25012606","25   01   26   06",6,54.55,"축배를들어라",7.2,22888,20818,"24 11 24  09","1400",7,"3","축배를들어라","이용호",1,29.3,0.2,15.0,45.45,"6","6",26.10,13,0,"24112409","태칸",15.00,26.10,"태칸",0,0,0,0,2070,5156
1,"25060705","",1,100.0,4,"드래곤게이트",0.0,"25051007","25   05   10   07",4,70.00,"축배를들어라",14.9,25992,20818,"24 11 24  09","1400",7,"3","축배를들어라","이용호",1,29.3,0.2,15.0,45.45,"4","6",0.10,14,0,"24112409","태칸",15.00,0.10,"태칸",0,0,0,0,5174,5157
3,"25060705","",7,45.45,7,"시크릿왕자",9.6,"25030108","25   03   01   08",8,36.36,"축배를들어라",9.9,23751,20818,"24 11 24  09","1400",7,"3","축배를들어라","이용호",1,29.3,0.2,15.0,45.45,"3","6",14.70,15,0,"24112409","태칸",15.00,14.70,"태칸",0,0,0,0,2933,5158
2,"25060705","",6,44.44,1,"백룡",13.7,"25040508","25   04   05   08",4,66.67,"축배를들어라",10.0,24888,20818,"24 11 24  09","1400",7,"3","축배를들어라","이용호",1,29.3,0.2,15.0,45.45,"1","6",18.70,16,0,"24112409","태칸",15.00,18.70,"태칸",0,0,0,0,4070,5159
1,"25060705","",8,30.00,9,"강서스피드",17.0,"25051007","25   05   10   07",4,70.00,"축배를들어라",14.9,25999,20818,"24 11 24  09","1400",7,"3","축배를들어라","이용호",1,29.3,0.2,15.0,45.45,"4","6",17.10,17,0,"24112409","태칸",15.00,17.10,"태칸",0,0,0,0,5181,5160
3,"25060705","",8,36.36,2,"런던빅토리",15.9,"25021508","25   02   15   08",9,27.27,"별콩",13.6,23269,20819,"24 11 24  09","1400",8,"11","별콩","김태희",1,29.4,0.6,14.8,36.36,"1","6",17.10,18,0,"24112409","태칸",14.80,17.10,"태칸",0,0,0,0,2450,5161
3,"25060705","",8,36.36,2,"런던빅토리",15.9,"25021508","25   02   15   08",4,72.73,"최고게임",8.6,23269,20820,"24 11 24  09","1400",9,"5","최고게임","이동하",1,29.6,1.2,16.8,27.27,"3","6",24.10,19,0,"24112409","태칸",16.80,24.10,"태칸",0,0,0,0,2449,5162
10,"25060705","",7,45.45,6,"스카이함성",11.5,"24062209","24   06   22   09",6,54.55,"엔딩파이어",10.6,16310,20828,"24 11 24  10","1400",6,"10","엔딩파이어","박태종",1,27.3,0.2,8.1,54.55,"6","4",9.00,2,0,"24112410","페어스카이즈",8.10,7.00,"이스트점프",0,0,0,0,-4518,5163
4,"25060705","",1,100.0,8,"스플렌디드",0.0,"24122804","24   12   28   04",4,72.73,"큐피드케이",8.8,21786,20845,"24 11 30  01","1300",3,"1","큐피드케이","유승완",1,22.5,2.4,4.4,77.78,"2","6",-4.40,1,0,"24113001","큐피드케이",4.40,-4.40,"원더풀새치",0,0,0,0,941,5164
5,"25060705","",3,81.82,7,"시크릿왕자",4.2,"24122907","24   12   29   07",9,27.27,"슈어니스",12.2,21950,20857,"24 11 30  02","1300",6,"2","슈어니스","박태종",1,22.7,4.8,13.8,54.55,"5","6",5.80,1,0,"24113002","슈어니스",13.80,5.80,"엘도라도해남",0,0,0,0,1093,5165
6,"25060705","",5,55.56,8,"스플렌디드",3.9,"24102604","24   10   26   04",8,22.22,"내길의영광",14.4,19781,20877,"24 11 30  04","1700",4,"6","내길의영광","이철경",1,54.2,6.6,12.2,62.50,"2","5",1.70,2,0,"24113004","블랙시대",12.20,1.70,"스피드카라",0,0,0,0,-1096,5166
8,"25060705","",4,66.67,8,"스플렌디드",3.9,"24082401","24   08   24   01",9,11.11,"용암칸타카",23.7,17908,20892,"24 11 30  05","1200",11,"1","용암칸타카","박태종",1,18.0,10.2,27.3,9.09,"2","3",7.50,3,0,"24113005","제라퀸",27.30,4.00,"미스터파워",0,0,0,0,-2984,5167
2,"25060705","",10,30.77,8,"스플렌디드",12.9,"25022308","25   02   23   08",8,46.15,"대성스타",10.2,23633,20907,"24 11 30  07","1600",4,"9","대성스타","문세영",1,40.7,0.6,4.4,70.00,"5","3",7.10,1,0,"24113007","대성스타",4.40,3.60,"호명퀸",0,0,0,0,2726,5168
5,"25060705","",4,70.00,2,"런던빅토리",7.4,"24031002","24   03   10   02",5,60.00,"빛의카",7.8,13043,20908,"24 11 30  07","1600",5,"6","빛의카","조재로",1,41.5,4.8,9.7,60.00,"6","3",9.30,2,0,"24113007","대성스타",9.70,5.80,"호명퀸",0,0,0,0,-7865,5169
4,"25060705","",1,100.0,3,"파워에치드",0.0,"25021509","25   02   15   09",2,90.91,"고마나루",0.6,23273,20909,"24 11 30  07","1600",6,"7","고마나루","김용근",1,41.6,0.6,10.3,50.00,"1","3",9.70,3,0,"24113007","대성스타",10.30,6.20,"호명퀸",0,0,0,0,2364,5170
10,"25060705","",3,80.00,5,"아치메모리",7.8,"24081807","24   08   18   07",5,60.00,"고마나루",9.8,17864,20909,"24 11 30  07","1600",6,"7","고마나루","김용근",1,41.6,0.6,10.3,50.00,"5","3",8.30,4,0,"24113007","대성스타",10.30,4.80,"호명퀸",0,0,0,0,-3045,5171
3,"25060705","",8,36.36,1,"백룡",11.6,"25030805","25   03   08   05",9,27.27,"오래다함께",13.6,23946,20912,"24 11 30  07","1600",9,"3","오래다함께","문정균",1,42.0,0.2,13.6,20.00,"4","4",11.60,5,0,"24113007","대성스타",13.60,9.60,"호명퀸",0,0,0,0,3034,5172
12,"25060705","",1,100.0,3,"파워에치드",0.0,"24060905","24   06   09   05",5,50.00,"에브리참",14.9,15951,20917,"24 11 30  08","1400",4,"5","에브리참","정우주",1,28.4,0.6,4.3,72.73,"4","4",-10.6,1,0,"24113008","에브리참",4.30,-12.6,"오섬브레인",0,0,0,0,-4966,5173
13,"25060705","",4,70.00,3,"파워에치드",1.9,"24051205","24   05   12   05",6,50.00,"에브리참",10.4,15106,20917,"24 11 30  08","1400",4,"5","에브리참","정우주",1,28.4,0.6,4.3,72.73,"5","4",-4.20,2,0,"24113008","에브리참",4.30,-6.20,"오섬브레인",0,0,0,0,-5811,5174
1,"25060705","",10,10.00,7,"시크릿왕자",15.2,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25926,20920,"24 11 30  08","1400",7,"9","서머파티","유승완",1,29.6,2.4,11.7,45.45,"4","4",22.10,4,0,"24113008","에브리참",11.70,20.10,"오섬브레인",0,0,0,0,5006,5175
1,"25060705","",5,60.00,1,"백룡",5.0,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25921,20920,"24 11 30  08","1400",7,"9","서머파티","유승완",1,29.6,2.4,11.7,45.45,"4","4",11.90,5,0,"24113008","에브리참",11.70,9.90,"오섬브레인",0,0,0,0,5001,5176
2,"25060705","",2,90.00,5,"아치메모리",4.2,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25918,20920,"24 11 30  08","1400",7,"9","서머파티","유승완",1,29.6,2.4,11.7,45.45,"4","4",11.10,6,0,"24113008","에브리참",11.70,9.10,"오섬브레인",0,0,0,0,4998,5177
1,"25060705","",6,50.00,6,"스카이함성",4.5,"25050410","25   05   04   10",4,70.00,"서머파티",4.8,25922,20920,"24 11 30  08","1400",7,"9","서머파티","유승완",1,29.6,2.4,11.7,45.45,"4","4",11.40,7,0,"24113008","에브리참",11.70,9.40,"오섬브레인",0,0,0,0,5002,5178
2,"25060705","",6,44.44,1,"백룡",13.7,"25040508","25   04   05   08",5,55.56,"골든드래곤",10.7,24888,20928,"24 11 30  09","1400",4,"7","골든드래곤","김용근",1,27.5,1.2,9.1,70.00,"1","2",12.10,1,0,"24113009","골든드래곤",9.10,7.10,"아르고탑",0,0,0,0,3960,5179
1,"25060705","",3,81.82,2,"런던빅토리",3.9,"25042710","25   04   27   10",6,54.55,"성은크라운",9.2,25696,20929,"24 11 30  09","1400",5,"6","성은크라운","이철경",1,27.6,0.6,9.7,60.00,"4","2",4.40,3,0,"24113009","골든드래곤",9.70,-0.60,"아르고탑",0,0,0,0,4767,5180
2,"25060705","",11,9.09,3,"파워에치드",14.0,"25042710","25   04   27   10",6,54.55,"성은크라운",9.2,25704,20929,"24 11 30  09","1400",5,"6","성은크라운","이철경",1,27.6,0.6,9.7,60.00,"4","2",14.50,4,0,"24113009","골든드래곤",9.70,9.50,"아르고탑",0,0,0,0,4775,5181
7,"25060705","",4,62.50,3,"파워에치드",5.3,"24110909","24   11   09   09",7,25.00,"성은크라운",9.7,20269,20929,"24 11 30  09","1400",5,"6","성은크라운","이철경",1,27.6,0.6,9.7,60.00,"5","2",5.30,5,0,"24113009","골든드래곤",9.70,0.30,"아르고탑",0,0,0,0,-660,5182
3,"25060705","",8,36.36,1,"백룡",11.6,"25030805","25   03   08   05",4,72.73,"성은크라운",6.1,23946,20929,"24 11 30  09","1400",5,"6","성은크라운","이철경",1,27.6,0.6,9.7,60.00,"4","2",15.20,6,0,"24113009","골든드래곤",9.70,10.20,"아르고탑",0,0,0,0,3017,5183
10,"25060705","",7,45.45,6,"스카이함성",11.5,"24062209","24   06   22   09",11,9.09,"슈팅리버스",16.4,16310,20931,"24 11 30  09","1400",7,"10","슈팅리버스","이동진",1,27.7,0.6,10.5,40.00,"5","2",5.60,9,0,"24113009","골든드래곤",10.50,0.60,"아르고탑",0,0,0,0,-4621,5184
5,"25060705","",7,45.45,3,"파워에치드",13.0,"25010509","25   01   05   09",5,63.64,"아크로마린",5.3,22209,20936,"24 11 30  10","1700",2,"8","아크로마린","문정균",1,49.9,5.4,1.9,88.89,"4","6",9.60,2,99,"24113010","베스트토르",1.90,9.60,"베스트토르",0,0,0,0,1273,5185
2,"25060705","",11,9.09,3,"파워에치드",14.0,"25042710","25   04   27   10",4,72.73,"아크로마린",5.1,25704,20936,"24 11 30  10","1700",2,"8","아크로마린","문정균",1,49.9,5.4,1.9,88.89,"4","6",10.80,3,99,"24113010","베스트토르",1.90,10.80,"베스트토르",0,0,0,0,4768,5186
1,"25060705","",3,81.82,2,"런던빅토리",3.9,"25042710","25   04   27   10",4,72.73,"아크로마린",5.1,25696,20936,"24 11 30  10","1700",2,"8","아크로마린","문정균",1,49.9,5.4,1.9,88.89,"4","6",0.70,4,99,"24113010","베스트토르",1.90,0.70,"베스트토르",0,0,0,0,4760,5187
4,"25060705","",1,100.0,3,"파워에치드",0.0,"25021509","25   02   15   09",9,27.27,"볼린",5.6,23273,20937,"24 11 30  10","1700",3,"9","볼린","이동하",1,49.9,0.2,2.9,77.78,"6","6",-2.70,7,99,"24113010","베스트토르",2.90,-2.70,"베스트토르",0,0,0,0,2336,5188
4,"25060705","",3,81.82,5,"아치메모리",13.2,"25030908","25   03   09   08",6,54.55,"데블케이",18.2,24082,20939,"24 11 30  10","1700",5,"6","데블케이","유승완",1,50.3,0.2,8.2,55.56,"5","6",3.20,8,99,"24113010","베스트토르",8.20,3.20,"베스트토르",0,0,0,0,3143,5189
5,"25060705","",3,81.82,7,"시크릿왕자",4.2,"24122907","24   12   29   07",6,54.55,"데블케이",7.8,21950,20939,"24 11 30  10","1700",5,"6","데블케이","유승완",1,50.3,0.2,8.2,55.56,"5","6",4.60,9,99,"24113010","베스트토르",8.20,4.60,"베스트토르",0,0,0,0,1011,5190
4,"25060705","",7,45.45,7,"시크릿왕자",14.6,"25012510","25   01   25   10",9,27.27,"데블케이",14.8,22809,20939,"24 11 30  10","1700",5,"6","데블케이","유승완",1,50.3,0.2,8.2,55.56,"4","6",8.00,10,99,"24113010","베스트토르",8.20,8.00,"베스트토르",0,0,0,0,1870,5191
2,"25060705","",2,90.00,5,"아치메모리",4.2,"25050410","25   05   04   10",9,20.00,"용암마렝고",12.8,25918,20940,"24 11 30  10","1700",6,"5","용암마렝고","이혁",1,50.5,1.2,7.6,44.44,"4","6",-1.00,11,99,"24113010","베스트토르",7.60,-1.00,"베스트토르",0,0,0,0,4978,5192
1,"25060705","",5,60.00,1,"백룡",5.0,"25050410","25   05   04   10",9,20.00,"용암마렝고",12.8,25921,20940,"24 11 30  10","1700",6,"5","용암마렝고","이혁",1,50.5,1.2,7.6,44.44,"4","6",-0.20,12,99,"24113010","베스트토르",7.60,-0.20,"베스트토르",0,0,0,0,4981,5193
1,"25060705","",6,50.00,6,"스카이함성",4.5,"25050410","25   05   04   10",9,20.00,"용암마렝고",12.8,25922,20940,"24 11 30  10","1700",6,"5","용암마렝고","이혁",1,50.5,1.2,7.6,44.44,"4","6",-0.70,13,99,"24113010","베스트토르",7.60,-0.70,"베스트토르",0,0,0,0,4982,5194
