refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco,ho_befo_hi,horank_hi,ho_due_hi,ma_due_hi,jo_due_hi,enho_hi,jo_befo_hi,jorank_hi,jo_tren_hi,manager_hi,ma_befo_hi,marank_hi,owner_hi,ow_befo_hi,owrank_hi,fanpro_hi,jockey_hi,ho_befo_fr,horank_fr,ho_due_fr,ma_due_fr,jo_due_fr,enho_fr,jockey_fr,jo_befo_fr,jorank_fr,jo_tren_fr,manager_fr,ma_befo_fr,marank_fr,owner_fr,ow_befo_fr,owrank_fr,fanpro_fr,jo_gap_rk,ma_gap_rk,ow_gap_rk,jo_gap_rt,ma_gap_rt,ow_gap_rt,ho_gap_rk,ho_gap_rt,ho_gap_du,jo_gap_du,ma_gap_du
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,7,25,스마트밍크,9,26247,26953,25 06 14  02,1300,7,7,스마트밍크,김태훈,1,25,3,9.5,40,6,6,0.5,7,0,25061402,동진선더,9.5,0.5,홀리카이저,1,0,0,0,-706,2985,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,6,37.5,프루프,8.5,26247,29613,25 09 14  02,1700,7,8,프루프,유승완,1,55,0,18,25,6,6,9.5,4,0,25091402,피엔에스파,18,9.5,흥행돌풍,1,0,0,0,-3366,3588,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,5,50,화이트로맨스,8.5,26247,27362,25 06 28  02,1300,3,8,화이트로맨스,김효정,1,23.6,1,4.5,80,6,6,-4,2,0,25062802,말스고,4.5,-4,말스고,1,0,0,0,-1115,3101,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,3,75,피엔에스주,6.5,26247,21425,24 12 15  03,1400,6,4,피엔에스주,코지,1,31.7,1.5,8.5,37.5,6,4,2,3,0,24121503,간다고,8.5,2,간다고,1,0,0,0,4822,1578,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,2,87.5,스터닝월드,4,26247,20201,24 11 09  02,1200,6,11,스터닝월드,김동수,1,16.4,1.5,11,54.55,6,4,7,9,0,24110902,학산대세,11,7,학산대세,1,0,0,0,6046,1301,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,3,75,피엔에스주,6.5,26247,27243,25 06 22  01,1200,7,10,피엔에스주,해리카심,1,16.7,2,7.5,45.45,6,6,1,6,0,25062201,영원포텐,7.5,1,거센지존,1,0,0,0,-996,3062,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,4,62.5,황금마스크,7,26247,28648,25 08 16  03,1200,5,9,황금마스크,마이아,1,17.9,7.5,13.5,63.64,6,6,6.5,2,0,25081603,황금마스크,13.5,6.5,컴플리트브로,1,0,0,0,-2401,3407,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,2,87.5,스터닝월드,4,26247,28194,25 07 26  04,1200,9,2,스터닝월드,김용근,1,16.2,0.5,5.5,27.27,6,5,1.5,7,0,25072604,조이라이트,5.5,1.5,조이라이트,1,0,0,0,-1947,3322,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,5,50,화이트로맨스,8.5,26247,29166,25 08 31  01,1300,5,2,화이트로맨스,임기원,1,23,3,8.5,63.64,6,6,0,6,0,25083101,오섬스텝,8.5,0,원더풀엔비,1,0,0,0,-2919,3494,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,6,37.5,프루프,8.5,26247,29973,25 09 27  04,1700,8,4,프루프,김철호,1,55.9,3.5,11.5,36.36,6,6,3,7,0,25092704,강철파워,11.5,3,남산미녀,1,0,0,0,-3726,3653,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,2,87.5,스터닝월드,4,26247,24915,25 04 06  01,1200,3,1,스터닝월드,이동하,1,14.6,1,2,81.82,6,6,-2,5,0,25040601,브리도트로피,2,-2,브리도트로피,1,0,0,0,1332,2456,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,2,87.5,스터닝월드,4,26247,26247,25 05 18  01,1300,1,2,특급파티,조재로,1,22.7,0,0,100,6,6,0,2,99,25051801,특급파티,0,0,특급파티,1,0,0,0,0,3749,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,3,75,피엔에스주,6.5,26247,29972,25 09 27  04,1700,7,10,피엔에스주,이상규,1,55.2,0.5,8,45.45,6,6,1.5,6,0,25092704,강철파워,8,1.5,남산미녀,1,0,0,0,-3725,3652,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,2,87.5,스터닝월드,4,26247,29210,25 08 31  05,1200,5,6,스터닝월드,송재철,1,14.8,2.5,3.5,63.64,6,5,-0.5,4,0,25083105,파워밴드,3.5,-0.5,파워밴드,1,0,0,0,-2963,3517,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,4,62.5,황금마스크,7,26247,21085,24 12 07  02,1200,8,10,황금마스크,임다빈,1,16.4,2.5,9.5,30,6,5,2.5,4,0,24120702,왕최고,9.5,2.5,캔버스엔고,1,0,0,0,5162,1491,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,6,37.5,프루프,8.5,26247,24706,25 03 30  02,1300,9,5,프루프,조상범,1,26.6,0.5,12.5,27.27,6,1,4,4,0,25033002,인디언태핏,12.5,4,제이원파워,1,0,0,0,1541,2393,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,3,75,피엔에스주,6.5,26247,26849,25 06 08  01,1200,2,8,피엔에스주,해리카심,1,16.2,1.5,1.5,90.91,6,6,-5,1,0,25060801,피엔에스주,1.5,-5,피엔에스오오,1,0,0,0,-602,2946,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,3,75,피엔에스주,6.5,26247,22483,25 01 18  02,1400,8,4,피엔에스주,김태희,1,32.9,4,14.5,36.36,6,O,8,5,0,25011802,뷰티풀화성,14.5,8,용비킹,1,0,0,0,3764,1830,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,5,50,화이트로맨스,8.5,26247,22831,25 01 26  01,1200,7,9,화이트로맨스,푸르칸,1,18.4,3,17,40,6,4,8.5,6,0,25012601,서부스카이,17,8.5,긴샤리보이,1,0,0,0,3416,1919,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,6,37.5,프루프,8.5,26247,27781,25 07 12  03,1400,9,10,프루프,유승완,1,31.6,2,13,27.27,6,6,4.5,6,0,25071203,관악산원더풀,13,4.5,관악산원더풀,1,0,0,0,-1534,3209,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,4,62.5,황금마스크,7,26247,23694,25 03 01  03,1300,4,6,황금마스크,임다빈,1,24.1,1,7,70,6,5,0,4,99,25030103,이스트킹스톤,7,0,이스트킹스톤,1,0,0,0,2553,2134,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,2,87.5,스터닝월드,4,26247,27183,25 06 21  04,1200,5,2,스터닝월드,김용근,1,15.1,0.5,3.5,63.64,6,5,-0.5,4,0,25062104,하늘감동,3.5,-0.5,사이클론스타,1,0,0,0,-936,3046,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,6,37.5,프루프,8.5,26247,28863,25 08 23  03,1300,9,2,프루프,김태훈,1,23.3,1.5,10.5,27.27,6,6,2,3,0,25082303,케이사이먼,10.5,2,더엑설런트,1,0,0,0,-2616,3450,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,6,37.5,프루프,8.5,26247,26942,25 06 14  01,1300,6,4,프루프,조상범,1,24.2,0.5,11.5,50,6,6,3,2,0,25061401,러브스칼렛,11.5,3,클레어빅뱅,1,0,0,0,-695,2978,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,4,62.5,황금마스크,7,26247,30061,25 09 28  02,1400,8,10,황금마스크,송재철,1,29,0,10.5,36.36,6,6,3.5,4,0,25092802,또순이서울,10.5,3.5,스톰트루퍼,1,0,0,0,-3814,3666,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,4,62.5,황금마스크,7,26247,27856,25 07 13  02,1200,5,6,황금마스크,마이아,1,17,2.5,4.5,63.64,6,6,-2.5,4,0,25071302,섬싱다크,4.5,-2.5,섬싱다크,1,0,0,0,-1609,3226,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,7,25,스마트밍크,9,26247,27649,25 07 06  01,1200,5,5,스마트밍크,김태훈,1,18.5,9,20.5,63.64,6,6,11.5,1,0,25070601,스마트밍크,20.5,11.5,남촌타운,1,0,0,0,-1402,3184,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,4,62.5,황금마스크,7,26247,18710,24 09 15  01,1200,7,5,황금마스크,조상범,1,17.4,0.5,13.5,40,6,5,6.5,2,0,24091501,황금마스크,13.5,6.5,스팅제트,1,0,0,0,7537,969,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,3,75,피엔에스주,6.5,26247,20968,24 12 01  02,1300,7,6,피엔에스주,박현우,1,23.4,0,11,45.45,6,5,4.5,11,0,24120102,초원돌풍,11,4.5,초원돌풍,1,0,0,0,5279,1480,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,2,87.5,스터닝월드,4,26247,21776,24 12 28  03,1200,2,3,스터닝월드,장추열,1,16.8,0.5,0.5,90.91,6,4,-3.5,5,99,24122803,벽송,0.5,-3.5,벽송,1,0,0,0,4471,1661,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
4,25100306,,1,100,10,특급파티,0,25051801,25   05   18   01,5,50,화이트로맨스,8.5,26247,24244,25 03 16  02,1300,10,11,화이트로맨스,조상범,1,26.2,4,14.5,10,6,5,6,5,0,25031602,대원용마,14.5,6,월드조이,1,0,0,0,2003,2277,33.33,1,3,2,1,4,32.95,1,4.6,서인석,21.46,2,김근영,10.8,7,87.5,조재로,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,9,27.27,실크스펙터,8.5,25720,26583,25 05 31  02,1200,9,3,실크스펙터,박태종,1,18.2,0,12,27.27,6,6,9,5,0,25053102,문학파이터,12,9,문학파이터,1,0,0,0,-863,2877,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,6,54.55,브라운슈거,5.5,25720,23899,25 03 08  01,1200,5,2,브라운슈거,해리카심,1,16.3,1.5,6,63.64,6,5,6,4,0,25030801,타이거케이,6,6,예스엔젤,1,0,0,0,1821,2198,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,6,54.55,브라운슈거,5.5,25720,24811,25 04 05  01,1200,5,9,브라운슈거,김용근,1,16.3,3,9.5,63.64,6,5,9.5,3,0,25040501,글로리데이,9.5,9.5,질주의여왕,1,0,0,0,909,2416,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,18958,24 09 29  03,1300,11,2,용암기쁨,해리카심,1,24.7,0.5,16,9.09,6,4,15,6,0,24092903,가문파티,16,15,소프트파워,1,0,0,0,6762,1027,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,22839,25 01 26  02,1400,4,11,용암기쁨,이혁,1,30.7,1,5,70,6,3,4,2,0,25012602,용암기쁨,5,4,슈퍼블루문,1,0,0,0,2881,1924,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,18516,24 09 08  03,1400,8,1,용암기쁨,임다빈,1,31.3,0.5,13.5,36.36,6,O,12.5,4,0,24090803,금성파워,13.5,12.5,천공의섬,1,0,0,0,7204,928,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,8,36.36,케이사이먼,8,25720,26462,25 05 25  01,1200,5,11,케이사이먼,김태희,1,16.9,0.5,12,63.64,6,6,9.5,3,0,25052501,두레이쇼,12,9.5,영광의스카이,1,0,0,0,-742,2849,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,23897,25 03 08  01,1200,3,6,용암기쁨,김철호,1,15.9,1,4,81.82,6,5,3,2,0,25030801,타이거케이,4,3,예스엔젤,1,0,0,0,1823,2196,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,22135,25 01 05  02,1300,5,1,용암기쁨,이철경,1,23.7,0.5,7,63.64,6,6,6,3,0,25010502,황금마스크,7,6,라온데스퍼럿,1,0,0,0,3585,1745,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,8,36.36,케이사이먼,8,25720,27242,25 06 22  01,1200,6,9,케이사이먼,김태희,1,16.3,1,5.5,54.55,6,6,3,5,0,25062201,영원포텐,5.5,3,거센지존,1,0,0,0,-1522,3061,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,4,72.73,레이저런,5,25720,26384,25 05 24  03,1300,1,1,레이저런,유승완,1,22.7,0,0,100,6,6,0.5,1,0,25052403,레이저런,0,0.5,레이저런,1,0,0,0,-664,2832,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,19422,24 10 13  02,1200,8,4,용암기쁨,박태종,1,17.2,0,16,30,6,4,15,3,0,24101302,세명스트롱,16,15,모어댄조크,1,0,0,0,6298,1114,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,26955,25 06 14  02,1300,9,6,용암기쁨,조상범,1,26.2,6,15.5,20,6,6,14.5,9,0,25061402,동진선더,15.5,14.5,홀리카이저,1,0,0,0,-1235,2987,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
5,25100306,,5,63.64,10,특급파티,5.5,25050301,25   05   03   01,7,45.45,용암기쁨,6.5,25720,24598,25 03 29  02,1400,10,10,용암기쁨,문정균,1,32.9,3,10,10,6,2,9,9,0,25032902,원더풀어롱,10,9,원더풀어롱,1,0,0,0,1122,2369,50,1,2,7,4,3,30.68,5,-1.8,서인석,21.2,2,김근영,13.5,4,90.91,빅투아르,42.86,4,3,27,4,8,조재로,35.23,4,4.7,서인석,21.11,3,김근영,16.2,6,90.91,-0.57,-0.46,0.1,0.4,-0.32,1.62,-2.31,-5.62,1.4,-1.1,23.21
